ref_id,source_name,category,source_type,pillar,maturity_level,asset_class,requirement,evidence_quote,evidence_location,source_url,confidence,extraction_model,extraction_date
RFC 4251,The Secure Shell (SSH) Protocol Architecture,Technical Standards,Protocols,governance,2,keys,Implement policy to reject unverified host keys by default to mitigate man-in-the-middle risks.,"Implementations SHOULD NOT normally allow such connections by default, as they pose a potential security problem. All implementations SHOULD provide an option not to accept host keys that cannot be verified.",Section 4.1,https://www.rfc-editor.org/rfc/rfc4251.html,high,qwen3.5:27b,2026-04-24
RFC 4251,The Secure Shell (SSH) Protocol Architecture,Technical Standards,Protocols,inventory,2,keys,Maintain a local database or CA trust store associating host names with public host keys for verification.,The client has a local database that associates each host name (as typed by the user) with the corresponding public host key. ... The host name-to-key association is certified by a trusted certification authority (CA).,Section 4.1,https://www.rfc-editor.org/rfc/rfc4251.html,high,qwen3.5:27b,2026-04-24
RFC 4251,The Secure Shell (SSH) Protocol Architecture,Technical Standards,Protocols,lifecycle,2,keys,Implement a process to save new host keys locally upon first connection and compare against them on future connections.,"An example of a possible strategy is to only accept a host key without checking the first time a host is connected, save the key in a local database, and compare against that key on all future connections to that host.",Section 4.1,https://www.rfc-editor.org/rfc/rfc4251.html,medium,qwen3.5:27b,2026-04-24
RFC 4301,Security Architecture for the Internet Protocol,Technical Standards,Protocols,governance,2,all,"Define and document security policies for IPsec traffic flows, including access control rules and cryptographic algorithm selection, to ensure consistent deployment across the organization.","The set of IPsec protocols employed in a context, and the ways in which they are employed, will be determined by the users/administrators in that context. It is the goal of the IPsec architecture to ensure that compliant implementations include the services and management interfaces needed to meet the security requirements of a broad user population.",Section 2.1,https://www.rfc-editor.org/rfc/rfc4301.html,medium,qwen3.5:27b,2026-04-24
RFC 4301,Security Architecture for the Internet Protocol,Technical Standards,Protocols,lifecycle,2,keys,Implement mechanisms for both manual and automated management of Security Associations and cryptographic keys to support key lifecycle operations.,"Most of the security services are provided through use of two traffic security protocols, the Authentication Header (AH) and the Encapsulating Security Payload (ESP), and through the use of cryptographic key management procedures and protocols.",Section 2.1,https://www.rfc-editor.org/rfc/rfc4301.html,medium,qwen3.5:27b,2026-04-24
RFC 4301,Security Architecture for the Internet Protocol,Technical Standards,Protocols,lifecycle,2,keys,"Support manual and automated techniques for Security Association and key management to facilitate the establishment, maintenance, and termination of cryptographic sessions.",Key Management -- manual and automated (The Internet Key Exchange (IKE)),Section 1.1,https://www.rfc-editor.org/rfc/rfc4301.html,medium,qwen3.5:27b,2026-04-24
RFC 4301,Security Architecture for the Internet Protocol,Technical Standards,Protocols,observability,2,all,"Establish auditing capabilities to monitor and record IPsec security events, ensuring visibility into policy enforcement and traffic processing.",9 . Auditing,Table of Contents / Section 9,https://www.rfc-editor.org/rfc/rfc4301.html,low,qwen3.5:27b,2026-04-24
RFC 4303,IP Encapsulating Security Payload (ESP),Technical Standards,Protocols,governance,2,software,Configure management interfaces to support integrity-only ESP as a selectable service option.,"Integrity-only ESP MUST be offered as a service selection option, e.g., it must be negotiable in SA management protocols and MUST be configurable via management interfaces.",Section 1,https://www.rfc-editor.org/rfc/rfc4303.html,high,qwen3.5:27b,2026-04-24
RFC 4303,IP Encapsulating Security Payload (ESP),Technical Standards,Protocols,governance,2,software,Ensure SA management protocols support negotiation of the Extended Sequence Number feature for interoperability.,"to make use of the Extended Sequence Number feature in an interoperable fashion, ESP does impose a requirement on SA management protocols to be able to negotiate this feature",Section 1,https://www.rfc-editor.org/rfc/rfc4303.html,high,qwen3.5:27b,2026-04-24
RFC 4303,IP Encapsulating Security Payload (ESP),Technical Standards,Protocols,observability,2,software,Implement anti-replay services by verifying sequence numbers to detect replayed packets.,The anti-replay service may be selected for an SA only if the integrity service is selected for that SA.,Section 1,https://www.rfc-editor.org/rfc/rfc4303.html,medium,qwen3.5:27b,2026-04-24
RFC 5280,Internet X.509 Public Key Infrastructure Certificate and CRL Profile,Technical Standards,PKI Certificate Management,lifecycle,3,certificates,Implement certification path validation procedures that derive consistent results for certificate chains.,Implementations are REQUIRED to derive the same results but are not required to use the specified procedures.,Section 1,https://www.rfc-editor.org/rfc/rfc5280.html,high,qwen3.5:27b,2026-04-24
RFC 5280,Internet X.509 Public Key Infrastructure Certificate and CRL Profile,Technical Standards,PKI Certificate Management,lifecycle,3,certificates,Encode public key materials and digital signatures according to specified standards when using identified algorithms.,"conforming implementations that use the algorithms identified in [ RFC3279 ], [ RFC4055 ], and [ RFC4491 ] MUST identify and encode the public key materials and digital signatures as described in those specifications.",Section 1,https://www.rfc-editor.org/rfc/rfc5280.html,high,qwen3.5:27b,2026-04-24
RFC 5280,Internet X.509 Public Key Infrastructure Certificate and CRL Profile,Technical Standards,PKI Certificate Management,lifecycle,3,certificates,Mark the policy mappings extension as critical in certificates.,Section 4.2.1.5 recommends marking the policy mappings extension as critical.,Section 1 (Differences from RFC 3280),https://www.rfc-editor.org/rfc/rfc5280.html,medium,qwen3.5:27b,2026-04-24
RFC 5280,Internet X.509 Public Key Infrastructure Certificate and CRL Profile,Technical Standards,PKI Certificate Management,lifecycle,3,certificates,Mark the policy constraints extension as critical in certificates.,Section 4.2.1.11 requires marking the policy constraints extension as critical.,Section 1 (Differences from RFC 3280),https://www.rfc-editor.org/rfc/rfc5280.html,high,qwen3.5:27b,2026-04-24
RFC 5280,Internet X.509 Public Key Infrastructure Certificate and CRL Profile,Technical Standards,PKI Certificate Management,observability,3,certificates,Detect and mitigate risks of circular dependencies in CRL distribution points and access extensions.,"The Security Considerations section addresses the risk of circular dependencies arising from the use of https or similar schemes in the CRL distribution points, authority information access, or subject information access extensions.",Section 1 (Differences from RFC 3280),https://www.rfc-editor.org/rfc/rfc5280.html,medium,qwen3.5:27b,2026-04-24
RFC 6962,Certificate Transparency,Technical Standards,PKI Certificate Management,observability,3,certificates,Monitor certificate logs regularly to detect unexpected certificate issuance for domains under your control.,"Those who are concerned about misissue can monitor the logs, asking them regularly for all new entries, and can thus check whether domains they are responsible for have had certificates issued that they did not expect.","Section 1, Page 3",https://www.rfc-editor.org/rfc/rfc6962.html,high,qwen3.5:27b,2026-04-24
RFC 6962,Certificate Transparency,Technical Standards,PKI Certificate Management,observability,3,certificates,Verify log integrity by demanding proofs of inclusion for certificates to detect incorrect log operation.,"Similarly, those who have seen signed timestamps from a particular log can later demand a proof of inclusion from that log. If the log is unable to provide this... that is evidence of the incorrect operation of the log.","Section 1, Page 3",https://www.rfc-editor.org/rfc/rfc6962.html,high,qwen3.5:27b,2026-04-24
RFC 6962,Certificate Transparency,Technical Standards,PKI Certificate Management,observability,3,certificates,Detect log misbehavior by comparing tree roots and consistency proofs to identify divergent log states.,"Likewise, Merkle Trees avoid the need to blindly trust logs: if a log attempts to show different things to different people, this can be efficiently detected by comparing tree roots and consistency proofs.","Section 1, Page 3",https://www.rfc-editor.org/rfc/rfc6962.html,high,qwen3.5:27b,2026-04-24
RFC 9847,IANA Registry Updates for TLS and DTLS,Technical Standards,Protocols,governance,2,software,Establish documented policy prohibiting the use of TLS mechanisms marked as discouraged in IANA registries.,D: Indicates that the item is discouraged. This marking could be used to identify mechanisms that might result in problems if they are used... Implementers and users SHOULD consult the linked references associated with the item to determine the conditions under which the item SHOULD NOT or MUST NOT be used.,Section 3,https://www.rfc-editor.org/rfc/rfc9847.html,high,qwen3.5:27b,2026-04-24
RFC 9847,IANA Registry Updates for TLS and DTLS,Technical Standards,Protocols,lifecycle,2,software,"Retire or disable TLS cipher suites using NULL encryption, EXPORT, anon, RC4, DES, IDEA, MD5, or SHA-1 as they are marked discouraged.",Cipher suites that use NULL encryption... MUST NOT be used in those cases. Cipher suites marked as EXPORT use weak ciphers... Cipher suites marked as anon... RC4 is a weak cipher... DES and... IDEA are not considered secure... MD5 and SHA-1 are also not secure for general use.,Section 5,https://www.rfc-editor.org/rfc/rfc9847.html,high,qwen3.5:27b,2026-04-24
RFC 9847,IANA Registry Updates for TLS and DTLS,Technical Standards,Protocols,lifecycle,2,software,Retire or disable TLS supported groups (elliptic curves) marked as discouraged in the IANA registry.,Updated the 'Recommended' column with the changes listed below... Table 3 Value Description Recommended 1 sect163k1 D... 21 secp224r1 D,Section 6,https://www.rfc-editor.org/rfc/rfc9847.html,high,qwen3.5:27b,2026-04-24
RFC 9847,IANA Registry Updates for TLS and DTLS,Technical Standards,Protocols,lifecycle,2,software,"Retire or disable TLS hash algorithms marked as discouraged, specifically MD5, SHA-1, and SHA-224.",Updated the 'TLS HashAlgorithm' registry to add a 'Recommended' column as follows: Table 4 Value Description Recommended 1 md5 D 2 sha1 D 3 sha224 D,Section 9,https://www.rfc-editor.org/rfc/rfc9847.html,high,qwen3.5:27b,2026-04-24
RFC 9847,IANA Registry Updates for TLS and DTLS,Technical Standards,Protocols,observability,2,software,Maintain an inventory of deployed TLS mechanisms and cross-reference against IANA registry 'Recommended' status to detect discouraged items.,"When marking a registry entry as 'D', either the 'Reference' or the 'Comment' column MUST include sufficient information to determine why the marking has been applied.",Section 3,https://www.rfc-editor.org/rfc/rfc9847.html,medium,qwen3.5:27b,2026-04-24
NIST IR 8105,Report on Post-Quantum Cryptography,Technical Standards,NIST Standards,governance,2,all,Establish documented plans to prepare information security systems for resistance against quantum computing threats.,"Therefore, regardless of whether we can estimate the exact time of the arrival of the quantum computing era, we must begin now to prepare our information security systems to be able to resist quantum computing.","Section 1, Introduction",https://nvlpubs.nist.gov/nistpubs/ir/2016/NIST.IR.8105.pdf,medium,qwen3.5:27b,2026-04-24
NIST IR 8105,Report on Post-Quantum Cryptography,Technical Standards,NIST Standards,lifecycle,2,all,Prioritize crypto agility to facilitate the migration from current cryptosystems to quantum-resistant counterparts.,The report also recognizes the challenge of moving to new cryptographic infrastructures and therefore emphasizes the need for agencies to focus on crypto agility.,Abstract,https://nvlpubs.nist.gov/nistpubs/ir/2016/NIST.IR.8105.pdf,medium,qwen3.5:27b,2026-04-24
NIST CSWP 39,Considerations for Achieving Cryptographic Agility,Technical Standards,NIST Standards,governance,2,all,Develop a comprehensive strategic and tactical plan integrating crypto agility into the organization's overall risk management framework.,Executives can leverage the insights in this paper to develop a comprehensive strategic and tactical plan that integrates crypto agility into the organization's overall risk management framework...,Executive Summary,https://nvlpubs.nist.gov/nistpubs/CSWP/NIST.CSWP.39.pdf,high,qwen3.5:27b,2026-04-24
NIST CSWP 39,Considerations for Achieving Cryptographic Agility,Technical Standards,NIST Standards,governance,2,all,"Ensure employees, partners, and suppliers involved in cryptographic design and deployment consider and adopt crypto agility practices.","...ensuring that employees, business partners, and technology suppliers involved in cryptographic design, implementation, acquisition, deployment, and use consider and adopt these practices.",Executive Summary,https://nvlpubs.nist.gov/nistpubs/CSWP/NIST.CSWP.39.pdf,high,qwen3.5:27b,2026-04-24
NIST CSWP 39,Considerations for Achieving Cryptographic Agility,Technical Standards,NIST Standards,governance,2,all,Establish a systems approach to provide mechanisms enabling transitions to alternative algorithms while limiting vulnerable algorithm use.,Achieving crypto agility requires a systems approach to providing mechanisms that enable the transition to alternative algorithms and limit the use of vulnerable algorithms in a seamless way...,Section 1,https://nvlpubs.nist.gov/nistpubs/CSWP/NIST.CSWP.39.pdf,high,qwen3.5:27b,2026-04-24
NIST CSWP 39,Considerations for Achieving Cryptographic Agility,Technical Standards,NIST Standards,inventory,2,all,"Identify and coordinate among stakeholders including protocol designers, implementers, operators, and executives to manage crypto agility.",This paper also discusses crypto agility in different contexts and highlights the coordination needed among stakeholders.,Section 1,https://nvlpubs.nist.gov/nistpubs/CSWP/NIST.CSWP.39.pdf,medium,qwen3.5:27b,2026-04-24
NIST CSWP 39,Considerations for Achieving Cryptographic Agility,Technical Standards,NIST Standards,lifecycle,2,all,"Implement capabilities to replace and adapt cryptographic algorithms in protocols, applications, and infrastructure without disrupting operations.","Cryptographic (crypto) agility refers to the capabilities needed to replace and adapt cryptographic algorithms in protocols, applications, software, hardware, firmware, and infrastructures while preserving security and ongoing operations.",Executive Summary,https://nvlpubs.nist.gov/nistpubs/CSWP/NIST.CSWP.39.pdf,high,qwen3.5:27b,2026-04-24
NIST CSWP 39,Considerations for Achieving Cryptographic Agility,Technical Standards,NIST Standards,lifecycle,2,all,Facilitate migrations between cryptographic algorithms without significant changes to the application using them.,Crypto agility facilitates migrations between cryptographic algorithms without significant changes to the application that is using the algorithms.,Section 1,https://nvlpubs.nist.gov/nistpubs/CSWP/NIST.CSWP.39.pdf,high,qwen3.5:27b,2026-04-24
NIST CSWP 39,Considerations for Achieving Cryptographic Agility,Technical Standards,NIST Standards,lifecycle,2,all,Adopt new cryptographic algorithms and stop the use of vulnerable algorithms in applications without disrupting the running system.,"In a system, crypto agility is the ability to adopt new cryptographic algorithms and stop the use of vulnerable algorithms in applications without disrupting the running system.",Section 1,https://nvlpubs.nist.gov/nistpubs/CSWP/NIST.CSWP.39.pdf,high,qwen3.5:27b,2026-04-24
NIST CSWP 39,Considerations for Achieving Cryptographic Agility,Technical Standards,NIST Standards,lifecycle,2,all,Maintain interoperability when introducing new cryptographic algorithms and prevent the use of vulnerable algorithms in protocols.,"In a protocol, crypto agility is the ability to maintain interoperability when introducing new cryptographic algorithms and preventing the use of vulnerable algorithms.",Section 1,https://nvlpubs.nist.gov/nistpubs/CSWP/NIST.CSWP.39.pdf,high,qwen3.5:27b,2026-04-24
NIST CSWP 39,Considerations for Achieving Cryptographic Agility,Technical Standards,NIST Standards,lifecycle,2,all,"Seamlessly and rapidly transition away from vulnerable cryptographic algorithms and adopt new, stronger ones without significant infrastructure changes.","In an enterprise, crypto agility is a capacity to seamlessly and rapidly transition away from vulnerable cryptographic algorithms and adopt new, stronger ones without incurring significant changes to their infrastructure or experiencing unnecessary disruptions.",Section 1,https://nvlpubs.nist.gov/nistpubs/CSWP/NIST.CSWP.39.pdf,high,qwen3.5:27b,2026-04-24
NIST NCCoE SP 1800-38A,Migration to Post-Quantum Cryptography: Preparation for Considering the Implementation and Adoption of Quantum Safe Cryptography,Technical Standards,NIST Standards,inventory,2,all,"Establish complete visibility and inventory of cryptography usage across the organization, including partners and data associations, to prioritize migration.","Having a complete inventory of key partners (Software as a Service, software vendors, etc.), where cryptography is being used (on-premises, over public internet, etc.) and what data is associated with those relationships will be instrumental to understand how to prioritize migration.","Executive Summary, Challenge, Paragraphs 23-29",https://www.nccoe.nist.gov/sites/default/files/2023-04/pqc-migration-nist-sp-1800-38a-preliminary-draft.pdf,high,qwen3.5:27b,2026-04-24
NIST NCCoE SP 1800-38A,Migration to Post-Quantum Cryptography: Preparation for Considering the Implementation and Adoption of Quantum Safe Cryptography,Technical Standards,NIST Standards,inventory,3,all,"Deploy discovery tools to detect and report the presence of quantum-vulnerable cryptography in systems, services, and development pipelines.","Exploring the use of discovery tools to detect and report the presence and use of quantum-vulnerable cryptography in systems and services, and the use of output from the tools to inform risk analysis for prioritizing actions to move away from quantum-vulnerable cryptography.","Executive Summary, Outcome, Paragraphs 44-50",https://www.nccoe.nist.gov/sites/default/files/2023-04/pqc-migration-nist-sp-1800-38a-preliminary-draft.pdf,high,qwen3.5:27b,2026-04-24
NIST NCCoE SP 1800-38A,Migration to Post-Quantum Cryptography: Preparation for Considering the Implementation and Adoption of Quantum Safe Cryptography,Technical Standards,NIST Standards,governance,2,all,"Develop a risk-based playbook for migration involving people, processes, and technology to mitigate enterprise risk.","Develop a risk-based playbook for migration involving people, processes, and technology","Executive Summary, Outcome, Paragraphs 56-62",https://www.nccoe.nist.gov/sites/default/files/2023-04/pqc-migration-nist-sp-1800-38a-preliminary-draft.pdf,high,qwen3.5:27b,2026-04-24
NIST NCCoE SP 1800-38A,Migration to Post-Quantum Cryptography: Preparation for Considering the Implementation and Adoption of Quantum Safe Cryptography,Technical Standards,NIST Standards,lifecycle,2,all,"Plan for the replacement or update of hardware, software, and services using quantum-vulnerable algorithms to protect against future attacks.","It is critical to begin planning for the replacement of hardware, software, and services that use affected algorithms now so that data and systems can be protected from future quantum computer-based attacks.","Executive Summary, Paragraphs 6-7",https://www.nccoe.nist.gov/sites/default/files/2023-04/pqc-migration-nist-sp-1800-38a-preliminary-draft.pdf,high,qwen3.5:27b,2026-04-24
NIST CSWP 48,Mappings of Migration to PQC Project Capabilities to Risk Framework Documents,Technical Standards,NIST Standards,inventory,2,all,"Identify and inventory cryptographic assets including hardware, software, and services to support risk management and prioritization decisions.",The discovery workstream's identification of assets such as hardware and software as part of an inventory is a core function of the Cybersecurity Framework (CSF) and a basic precondition for any organization to manage cybersecurity risk effectively.,"Section 1.2.1, Paragraph 115-121",https://nvlpubs.nist.gov/nistpubs/CSWP/NIST.CSWP.48.ipd.pdf,high,qwen3.5:27b,2026-04-24
NIST CSWP 48,Mappings of Migration to PQC Project Capabilities to Risk Framework Documents,Technical Standards,NIST Standards,inventory,3,all,"Correlate cryptographic discovery tool outputs with previously inventoried hardware, software, and services to maintain a comprehensive asset view.","This project aims to extend existing inventory capabilities when identifying cryptographic assets with discovery and inventory tools and subsequently correlating their output to previously (and hopefully continuously) inventoried hardware, software, and services.","Section 1.2.1, Paragraph 115-121",https://nvlpubs.nist.gov/nistpubs/CSWP/NIST.CSWP.48.ipd.pdf,high,qwen3.5:27b,2026-04-24
NIST CSWP 48,Mappings of Migration to PQC Project Capabilities to Risk Framework Documents,Technical Standards,NIST Standards,inventory,2,software,"Discover quantum-vulnerable cryptographic algorithms used in code development pipelines, software development lifecycle, and repository components.","The Migration to PQC Project's Quantum-Vulnerable Cryptography Discovery Workstream demonstrates tools for discovering quantum-vulnerable cryptographic algorithms used in code development pipelines, software development lifecycle, and repository components","Section 1.2.1, Paragraph 109-114",https://nvlpubs.nist.gov/nistpubs/CSWP/NIST.CSWP.48.ipd.pdf,high,qwen3.5:27b,2026-04-24
NIST CSWP 48,Mappings of Migration to PQC Project Capabilities to Risk Framework Documents,Technical Standards,NIST Standards,inventory,2,software,"Discover quantum-vulnerable cryptographic algorithms in network services, protocols, and end-user systems including applications and libraries.",The Migration to PQC Project's Quantum-Vulnerable Cryptography Discovery Workstream demonstrates tools for discovering quantum-vulnerable cryptographic algorithms used in... network services and protocols; and end-user systems and servers that include applications and associated libraries.,"Section 1.2.1, Paragraph 109-114",https://nvlpubs.nist.gov/nistpubs/CSWP/NIST.CSWP.48.ipd.pdf,high,qwen3.5:27b,2026-04-24
NIST CSWP 48,Mappings of Migration to PQC Project Capabilities to Risk Framework Documents,Technical Standards,NIST Standards,governance,2,all,Adhere to security objectives and controls identified in risk framework documents to ensure responsible implementation of PQC migration capabilities.,A responsible implementation of the demonstrated capabilities depends on adherence to several security objectives and controls identified in these risk framework documents.,"Section 1, Paragraph 33-37",https://nvlpubs.nist.gov/nistpubs/CSWP/NIST.CSWP.48.ipd.pdf,medium,qwen3.5:27b,2026-04-24
RFC 9420,The Messaging Layer Security (MLS) Protocol,Technical Standards,Protocols,lifecycle,3,keys,Implement automated key rotation and state evolution using asynchronous ratcheting trees to ensure forward secrecy and post-compromise security without manual intervention.,"In this document, we describe a protocol based on tree structures that enables asynchronous group keying with forward secrecy and post-compromise security. ... This mechanism allows the members of the group to derive and update shared keys with costs that scale as the log of the group size.",Section 1,https://www.rfc-editor.org/rfc/rfc9420.html,high,qwen3.5:27b,2026-04-24
RFC 9420,The Messaging Layer Security (MLS) Protocol,Technical Standards,Protocols,lifecycle,3,keys,Enforce strict validation of credential expiry and revocation status before accepting client credentials to maintain group integrity.,Credential Validation ... Credential Expiry and Revocation,"Section 5.3.1, 5.3.2",https://www.rfc-editor.org/rfc/rfc9420.html,medium,qwen3.5:27b,2026-04-24
RFC 9420,The Messaging Layer Security (MLS) Protocol,Technical Standards,Protocols,observability,3,software,"Detect and reject malformed protocol messages, including those with invalid variable-length integer encodings or non-minimal bit usage, to prevent state desynchronization.","When decoding, values using more bits than necessary MUST be treated as malformed. ... Vectors that start with the prefix ""11"" are invalid and MUST be rejected.",Section 2.1.2,https://www.rfc-editor.org/rfc/rfc9420.html,high,qwen3.5:27b,2026-04-24
RFC 9420,The Messaging Layer Security (MLS) Protocol,Technical Standards,Protocols,observability,3,software,Monitor for and provide clear error reporting when vector sizes exceed available storage to prevent resource exhaustion attacks.,"Implementations should take care not to allow vectors to overflow available storage. To facilitate debugging of potential interoperability problems, implementations SHOULD provide a clear error when such an overflow condition occurs.",Section 2.1.2,https://www.rfc-editor.org/rfc/rfc9420.html,medium,qwen3.5:27b,2026-04-24
RFC 9420,The Messaging Layer Security (MLS) Protocol,Technical Standards,Protocols,governance,2,all,Establish policy for handling unknown extension values by ignoring them while ensuring senders insert random GREASE values to test extensibility compliance.,"MLS uses the ""Generate Random Extensions And Sustain Extensibility"" (GREASE) approach to maintaining extensibility, where senders insert random values into fields in which receivers are required to ignore unknown values.",Section 2,https://www.rfc-editor.org/rfc/rfc9420.html,medium,qwen3.5:27b,2026-04-24
NIST SP 800-90,Recommendation for Random Number Generation Using Deterministic Random Bit Generators,Technical Standards,Algorithm Specifications,assurance,3,software,"Implement health testing for DRBG functions including Instantiate, Generate, Reseed, and Uninstantiate to verify correct operation.",11.3 Health Testing... 11.3.2 Testing the Instantiate Function... 11.3.3 Testing the Generate Function... 11.3.4 Testing the Reseed Function... 11.3.5 Testing the Uninstantiate Function,Section 11.3,https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-90Ar1.pdf,high,qwen3.5:27b,2026-04-24
NIST SP 800-90,Recommendation for Random Number Generation Using Deterministic Random Bit Generators,Technical Standards,Algorithm Specifications,assurance,3,software,Perform Known Answer Testing (KAT) to validate the DRBG implementation against standard test vectors.,11.3.1 Known Answer Testing,Section 11.3.1,https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-90Ar1.pdf,high,qwen3.5:27b,2026-04-24
NIST SP 800-90,Recommendation for Random Number Generation Using Deterministic Random Bit Generators,Technical Standards,Algorithm Specifications,assurance,2,software,"Document the DRBG implementation details including the specific mechanism, parameters, and security strength used.",11.1 Minimal Documentation Requirements,Section 11.1,https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-90Ar1.pdf,high,qwen3.5:27b,2026-04-24
NIST SP 800-90,Recommendation for Random Number Generation Using Deterministic Random Bit Generators,Technical Standards,Algorithm Specifications,assurance,3,software,Implement error handling procedures for errors encountered during normal operation and during health testing.,11.4 Error Handling... 11.4.1 Errors Encountered During Normal Operation... 11.4.2 Errors Encountered During Health Testing,Section 11.4,https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-90Ar1.pdf,high,qwen3.5:27b,2026-04-24
NIST SP 800-90,Recommendation for Random Number Generation Using Deterministic Random Bit Generators,Technical Standards,Algorithm Specifications,lifecycle,3,keys,Reseed the DRBG instantiation at the end of the seed life to maintain security strength.,9.3.2 Reseeding at the End of the Seedlife,Section 9.3.2,https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-90Ar1.pdf,high,qwen3.5:27b,2026-04-24
NIST SP 800-90,Recommendation for Random Number Generation Using Deterministic Random Bit Generators,Technical Standards,Algorithm Specifications,lifecycle,3,keys,Securely remove DRBG instantiations by executing the Uninstantiate function to clear internal state.,9.4 Removing a DRBG Instantiation,Section 9.4,https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-90Ar1.pdf,high,qwen3.5:27b,2026-04-24
NIST SP 800-90,Recommendation for Random Number Generation Using Deterministic Random Bit Generators,Technical Standards,Algorithm Specifications,governance,2,keys,Ensure entropy input and seed privacy are maintained to prevent compromise of the DRBG internal state.,8.6.6 Entropy Input and Seed Privacy,Section 8.6.6,https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-90Ar1.pdf,medium,qwen3.5:27b,2026-04-24
NIST SP 800-56A,Recommendation for Pair-Wise Key-Establishment Schemes Using Discrete Logarithm Cryptography,Technical Standards,Algorithm Specifications,assurance,3,keys,Implementers must validate that key-establishment implementations conform to this recommendation via CAVP and CMVP frameworks.,Conformance testing for implementations of this Recommendation will be conducted within the framework of the Cryptographic Algorithm Validation Program (CAVP) and the Cryptographic Module Validation Program (CMVP).,"Page ii, Conformance Testing",https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-56Ar3.pdf,high,qwen3.5:27b,2026-04-24
NIST SP 800-56A,Recommendation for Pair-Wise Key-Establishment Schemes Using Discrete Logarithm Cryptography,Technical Standards,Algorithm Specifications,assurance,3,keys,"Entities deploying this standard must ensure requirements indicated by 'shall' are met, even if out-of-scope for CAVP or CMVP validation.","Some of these requirements may be out-of-scope for CAVP or CMVP validation testing, and thus are the responsibility of entities using, implementing, installing or configuring applications that incorporate this Recommendation.","Page ii, Conformance Testing",https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-56Ar3.pdf,high,qwen3.5:27b,2026-04-24
NIST SP 800-56A,Recommendation for Pair-Wise Key-Establishment Schemes Using Discrete Logarithm Cryptography,Technical Standards,Algorithm Specifications,lifecycle,3,keys,"Key pair owners must provide assurance of correct generation, private-key validity, public-key validity, pair-wise consistency, and possession of the private key.",Assurances Required by the Key Pair Owner... Owner Assurance of Correct Generation... Owner Assurance of Private-Key Validity... Owner Assurance of Public-Key Validity... Owner Assurance of Pair-wise Consistency... Owner Assurance of Possession of the Private Key,Section 5.6.2.1,https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-56Ar3.pdf,high,qwen3.5:27b,2026-04-24
NIST SP 800-56A,Recommendation for Pair-Wise Key-Establishment Schemes Using Discrete Logarithm Cryptography,Technical Standards,Algorithm Specifications,lifecycle,3,keys,Public key recipients must validate static and ephemeral public keys and verify the owner's possession of the corresponding private keys.,Assurances Required by a Public Key Recipient... Recipient Assurance of Static Public-Key Validity... Recipient Assurance of Ephemeral Public-Key Validity... Recipient Assurance of the Owner's Possession of a Static Private Key... Recipient Assurance of the Owner's Possession of an Ephemeral Private Key,Section 5.6.2.2,https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-56Ar3.pdf,high,qwen3.5:27b,2026-04-24
NIST SP 800-56A,Recommendation for Pair-Wise Key-Establishment Schemes Using Discrete Logarithm Cryptography,Technical Standards,Algorithm Specifications,lifecycle,3,keys,"Implementers must execute specific public key validation routines, including full and partial validation for FFC and ECC schemes.",Public Key Validation Routines... FFC Full Public-Key Validation Routine... FFC Partial Public-Key Validation Routine... ECC Full Public-Key Validation Routine... ECC Partial Public-Key Validation Routine,Section 5.6.2.3,https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-56Ar3.pdf,high,qwen3.5:27b,2026-04-24
NIST SP 800-56A,Recommendation for Pair-Wise Key-Establishment Schemes Using Discrete Logarithm Cryptography,Technical Standards,Algorithm Specifications,lifecycle,3,keys,Organizations must manage key pairs according to common requirements for static and ephemeral pairs and specific requirements for each type.,Key Pair Management... Common Requirements on Static and Ephemeral Key Pairs... Specific Requirements on Static Key Pairs... Specific Requirements on Ephemeral Key Pairs,Section 5.6.3,https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-56Ar3.pdf,high,qwen3.5:27b,2026-04-24
NIST SP 800-56A,Recommendation for Pair-Wise Key-Establishment Schemes Using Discrete Logarithm Cryptography,Technical Standards,Algorithm Specifications,lifecycle,3,keys,"Implementers must manage domain parameters, including selection, generation, and ensuring assurances of their validity.",Domain Parameter Management... Assurances of Domain-Parameter Validity... Domain-Parameter Selection/Generation,"Section 5.5.3, 5.5.2, 5.5.1",https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-56Ar3.pdf,high,qwen3.5:27b,2026-04-24
