ref_id,source_name,category,source_type,pillar,maturity_level,asset_class,requirement,evidence_quote,evidence_location,source_url,confidence,extraction_model,extraction_date
EIDAS-REG-910-2014,eIDAS Regulation — Regulation EU 910/2014 (eIDAS 1.0),Compliance Frameworks,Regulation,governance,2,all,Designate a supervisory body to carry out supervisory activities under the Regulation.,Member States should designate a supervisory body or supervisory bodies to carry out the supervisory activities under this Regulation.,Recital (30),https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32014R0910,high,qwen3.5:27b,2026-04-24
EIDAS-REG-910-2014,eIDAS Regulation — Regulation EU 910/2014 (eIDAS 1.0),Compliance Frameworks,Regulation,governance,2,all,Apply good security practice appropriate to the risks related to trust service activities.,It should be incumbent on all trust service providers to apply good security practice appropriate to the risks related to their activities so as to boost users' trust in the single market.,Recital (32),https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32014R0910,high,qwen3.5:27b,2026-04-24
EIDAS-REG-910-2014,eIDAS Regulation — Regulation EU 910/2014 (eIDAS 1.0),Compliance Frameworks,Regulation,governance,2,all,"Ensure due diligence, transparency, and accountability of operations and services.","All trust service providers should be subject to the requirements of this Regulation, in particular those on security and liability to ensure due diligence, transparency and accountability of their operations and services.",Recital (35),https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32014R0910,high,qwen3.5:27b,2026-04-24
EIDAS-REG-910-2014,eIDAS Regulation — Regulation EU 910/2014 (eIDAS 1.0),Compliance Frameworks,Regulation,governance,2,all,Establish liability for damage caused by failure to comply with regulatory obligations.,"This Regulation should provide for the liability of all trust service providers. In particular, it establishes the liability regime under which all trust service providers should be liable for damage caused to any natural or legal person due to failure to comply with the obligations under this Regulation.",Recital (37),https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32014R0910,high,qwen3.5:27b,2026-04-24
EIDAS-REG-910-2014,eIDAS Regulation — Regulation EU 910/2014 (eIDAS 1.0),Compliance Frameworks,Regulation,governance,2,all,Implement termination plans to ensure sustainability and durability of qualified trust services.,"To ensure sustainability and durability of qualified trust services and to boost users' confidence in the continuity of qualified trust services, supervisory bodies should verify the existence and the correct application of provisions on termination plans in cases where qualified trust service providers cease their activities.",Recital (41),https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32014R0910,high,qwen3.5:27b,2026-04-24
EIDAS-REG-910-2014,eIDAS Regulation — Regulation EU 910/2014 (eIDAS 1.0),Compliance Frameworks,Regulation,assurance,3,all,Submit conformity assessment reports to the supervisory body to ensure compliance.,"In order to ensure the compliance of qualified trust service providers and the services they provide with the requirements set out in this Regulation, a conformity assessment should be carried out by a conformity assessment body and the resulting conformity assessment reports should be submitted by the qualified trust service providers to the supervisory body.",Recital (43),https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32014R0910,high,qwen3.5:27b,2026-04-24
EIDAS-REG-910-2014,eIDAS Regulation — Regulation EU 910/2014 (eIDAS 1.0),Compliance Frameworks,Regulation,assurance,2,all,Report security incidents and personal data breaches to supervisory bodies and data protection authorities.,"Supervisory bodies should cooperate with data protection authorities, for example, by informing them about the results of audits of qualified trust service providers, where personal data protection rules appear to have been breached. The provision of information should in particular cover security incidents and personal data breaches.",Recital (31),https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32014R0910,high,qwen3.5:27b,2026-04-24
EIDAS-REG-910-2014,eIDAS Regulation — Regulation EU 910/2014 (eIDAS 1.0),Compliance Frameworks,Regulation,assurance,2,all,Notify security breaches and conduct security risk assessments to provide adequate information.,Notification of security breaches and security risk assessments is essential with a view to providing adequate information to concerned parties in the event of a breach of security or loss of integrity.,Recital (38),https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32014R0910,high,qwen3.5:27b,2026-04-24
EIDAS-REG-910-2014,eIDAS Regulation — Regulation EU 910/2014 (eIDAS 1.0),Compliance Frameworks,Regulation,assurance,2,all,Report supervisory activities to the Commission and ENISA to assess effectiveness.,"To enable the Commission and the Member States to assess the effectiveness of the enhanced supervision mechanism introduced by this Regulation, supervisory bodies should be requested to report on their activities.",Recital (40),https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32014R0910,high,qwen3.5:27b,2026-04-24
EIDAS-REG-910-2014,eIDAS Regulation — Regulation EU 910/2014 (eIDAS 1.0),Compliance Frameworks,Regulation,lifecycle,2,certificates,Ensure long-term preservation of information to guarantee legal validity over extended periods.,"This Regulation should ensure the long-term preservation of information, in order to ensure the legal validity of electronic signatures and electronic seals over extended periods of time and guarantee that they can be validated irrespective of future technological changes.",Recital (61),https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32014R0910,high,qwen3.5:27b,2026-04-24
EIDAS-REG-910-2014,eIDAS Regulation — Regulation EU 910/2014 (eIDAS 1.0),Compliance Frameworks,Regulation,lifecycle,2,certificates,Clearly indicate the suspension status and precise period of time for suspended certificates.,"Legal certainty calls for the suspension status of a certificate to always be clearly indicated. To that end, trust service providers should have the responsibility to clearly indicate the status of the certificate and, if suspended, the precise period of time during which the certificate has been suspended.",Recital (53),https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32014R0910,high,qwen3.5:27b,2026-04-24
NIST-SP-800-140D,NIST SP 800-140D — CMVP Approved SSP Generation and Establishment Methods,Certification Schemes,Standard,assurance,3,keys,"Utilize only CMVP-approved methods for sensitive security parameter generation and establishment, precluding all other methods.",This document identifies CMVP-approved sensitive security parameter generation and establishment methods. It precludes the use of all other sensitive security parameter generation and establishment methods.,Section 6.1,https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-140D.pdf,high,qwen3.5:27b,2026-04-24
NIST-SP-800-140D,NIST SP 800-140D — CMVP Approved SSP Generation and Establishment Methods,Certification Schemes,Standard,assurance,3,keys,Adhere to NIST SP 800-131A Rev. 2 for transitioning cryptographic algorithms and key lengths in parameter generation.,"Barker EB, Roginsky AL (2019) Transitioning the Use of Cryptographic Algorithms and Key Lengths. (National Institute of Standards and Technology, Gaithersburg, MD), NIST Special Publication (SP) 800-131A, Rev. 2.",Section 6.2.1,https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-140D.pdf,high,qwen3.5:27b,2026-04-24
NIST-SP-800-140D,NIST SP 800-140D — CMVP Approved SSP Generation and Establishment Methods,Certification Schemes,Standard,assurance,3,keys,"Implement key establishment techniques for DSA, RSA, and ECDSA strictly according to FIPS 186-4.","National Institute of Standards and Technology (2013) Digital Signature Standard (DSS). (U.S. Department of Commerce, Washington, DC), Federal Information Processing Standards Publication (FIPS) 186-4. DSA, RSA, and ECDSA.",Section 6.2.2 Item 1,https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-140D.pdf,high,qwen3.5:27b,2026-04-24
NIST-SP-800-140D,NIST SP 800-140D — CMVP Approved SSP Generation and Establishment Methods,Certification Schemes,Standard,assurance,3,keys,Execute pair-wise key establishment using discrete logarithm cryptography per NIST SP 800-56A Rev. 3.,"Barker EB, Chen L, Roginsky AL, Vassilev A, Davis R (2018) Recommendation for Pair-Wise Key-Establishment Schemes Using Discrete Logarithm Cryptography. (National Institute of Standards and Technology, Gaithersburg, MD), NIST Special Publication (SP) 800-56A, Rev. 3.",Section 6.2.2 Item 2,https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-140D.pdf,high,qwen3.5:27b,2026-04-24
NIST-SP-800-140D,NIST SP 800-140D — CMVP Approved SSP Generation and Establishment Methods,Certification Schemes,Standard,assurance,3,keys,Execute pair-wise key establishment using integer factorization cryptography per NIST SP 800-56B Rev. 2.,"Barker EB, Chen L, Roginsky AL, Vassilev A, Davis R, Simon S (2019) Recommendation for Pair-Wise Key-Establishment Using Integer Factorization Cryptography. (National Institute of Standards and Technology, Gaithersburg, MD), NIST Special Publication (SP) 800-56B, Rev. 2.",Section 6.2.2 Item 3,https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-140D.pdf,high,qwen3.5:27b,2026-04-24
NIST-SP-800-140D,NIST SP 800-140D — CMVP Approved SSP Generation and Establishment Methods,Certification Schemes,Standard,assurance,3,keys,Derive keys using pseudorandom functions in accordance with NIST SP 800-108 Revised.,"Chen L (2009) Recommendation for Key Derivation Using Pseudorandom Functions (Revised). (National Institute of Standards and Technology, Gaithersburg, MD), NIST Special Publication (SP) 800-108, Revised.",Section 6.2.2 Item 4,https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-140D.pdf,high,qwen3.5:27b,2026-04-24
NIST-SP-800-140D,NIST SP 800-140D — CMVP Approved SSP Generation and Establishment Methods,Certification Schemes,Standard,assurance,3,keys,Derive keys from passwords for storage applications following NIST SP 800-132.,"Sönmez Turan M, Barker EB, Burr WE, Chen L (2010) Recommendation for Password-Based Key Derivation: Part 1: Storage Applications. (National Institute of Standards and Technology, Gaithersburg, MD), NIST Special Publication (SP) 800-132.",Section 6.2.2 Item 5,https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-140D.pdf,high,qwen3.5:27b,2026-04-24
NIST-SP-800-140D,NIST SP 800-140D — CMVP Approved SSP Generation and Establishment Methods,Certification Schemes,Standard,assurance,3,keys,Utilize existing application-specific key derivation functions as defined in NIST SP 800-135 Rev. 1.,"Dang QH (2011) Recommendation for Existing Application-Specific Key Derivation Functions. (National Institute of Standards and Technology, Gaithersburg, MD), NIST Special Publication (SP) 800-135, Rev. 1.",Section 6.2.2 Item 6,https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-140D.pdf,high,qwen3.5:27b,2026-04-24
NIST-SP-800-140D,NIST SP 800-140D — CMVP Approved SSP Generation and Establishment Methods,Certification Schemes,Standard,assurance,3,keys,Apply key-derivation methods in key-establishment schemes per NIST SP 800-56C Rev. 1.,"Barker EB, Chen L, Davis R (2018) Recommendation for Key-Derivation Methods in Key-Establishment Schemes. (National Institute of Standards and Technology, Gaithersburg, MD), NIST Special Publication (SP) 800-56C, Rev. 1.",Section 6.2.2 Item 7,https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-140D.pdf,high,qwen3.5:27b,2026-04-24
NIST-SP-800-140D,NIST SP 800-140D — CMVP Approved SSP Generation and Establishment Methods,Certification Schemes,Standard,assurance,3,keys,Perform key derivation through extraction-then-expansion according to NIST SP 800-56C.,"Chen L (2011) Recommendation for Key-Derivation through Extraction-then-Expansion. (National Institute of Standards and Technology, Gaithersburg, MD), NIST Special Publication (SP) 800-56C.",Section 6.2.2 Item 8,https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-140D.pdf,high,qwen3.5:27b,2026-04-24
NIST-SP-800-140D,NIST SP 800-140D — CMVP Approved SSP Generation and Establishment Methods,Certification Schemes,Standard,assurance,3,keys,Wrap keys using block cipher modes of operation as specified in NIST SP 800-38F.,"Dworkin MJ (2012) Recommendation for Block Cipher Modes of Operation: Methods for Key Wrapping. (National Institute of Standards and Technology, Gaithersburg, MD), NIST Special Publication (SP) 800-38F.",Section 6.2.2 Item 9,https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-140D.pdf,high,qwen3.5:27b,2026-04-24
NIST-SP-800-140D,NIST SP 800-140D — CMVP Approved SSP Generation and Establishment Methods,Certification Schemes,Standard,assurance,3,keys,Generate cryptographic keys strictly following NIST SP 800-133 Rev. 1.,"Barker EB, Roginsky AL (2019) Recommendation for Cryptographic Key Generation. (National Institute of Standards and Technology, Gaithersburg, MD), NIST Special Publication (SP) 800-133, Rev. 1.",Section 6.2.2 Item 10,https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-140D.pdf,high,qwen3.5:27b,2026-04-24
NIST-SP-800-140D,NIST SP 800-140D — CMVP Approved SSP Generation and Establishment Methods,Certification Schemes,Standard,assurance,3,keys,Implement deterministic random bit generators for random number generation per NIST SP 800-90A Rev. 1.,"Barker EB, Kelsey J (2015) Recommendation for Random Number Generation Using Deterministic Random Bit Generators. (National Institute of Standards and Technology, Gaithersburg, MD), NIST Special Publication (SP) 800-90A, Rev. 1.",Section 6.2.2 Item 11,https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-140D.pdf,high,qwen3.5:27b,2026-04-24
NIST-SP-800-140D,NIST SP 800-140D — CMVP Approved SSP Generation and Establishment Methods,Certification Schemes,Standard,assurance,3,keys,Validate entropy sources used for random number generation in accordance with NIST SP 800-90B.,"Sonmez Turan M, Barker EB, Kelsey J, McKay KA, Baish, ML, Boyle M (2018) Recommendation for Entropy Sources Used for Random Number Generation. (National Institute of Standards and Technology, Gaithersburg, MD), NIST Special Publication (SP) 800-90B.",Section 6.2.2 Item 12,https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-140D.pdf,high,qwen3.5:27b,2026-04-24
EU-CRA-REG-2024-2847,EU Cyber Resilience Act (CRA) — Regulation EU 2024/2847,Compliance Frameworks,Regulation,governance,2,all,Establish documented policies and processes for cybersecurity risk management throughout the product lifecycle.,manufacturers take security seriously throughout a product’s lifecycle... Manufacturers should therefore ensure that all products with digital elements are designed and developed in accordance with the essential cybersecurity requirements laid down in this Regulation.,Recitals (2) and (9),https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32024R2847,high,qwen3.5:27b,2026-04-24
EU-CRA-REG-2024-2847,EU Cyber Resilience Act (CRA) — Regulation EU 2024/2847,Compliance Frameworks,Regulation,governance,2,all,Ensure staff possesses necessary cybersecurity skills to comply with regulatory obligations.,manufacturers should ensure that their staff has the necessary skills to comply with their obligations as laid down in this Regulation.,Recital (23),https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32024R2847,high,qwen3.5:27b,2026-04-24
EU-CRA-REG-2024-2847,EU Cyber Resilience Act (CRA) — Regulation EU 2024/2847,Compliance Frameworks,Regulation,inventory,2,software,Generate and maintain Software Bills of Materials (SBOMs) to document software components and dependencies.,Market surveillance authorities should be able to request manufacturers of categories of products with digital elements established by ADCO to submit the software bills of materials (SBOMs) that they have generated pursuant to this Regulation.,Recital (22),https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32024R2847,high,qwen3.5:27b,2026-04-24
EU-CRA-REG-2024-2847,EU Cyber Resilience Act (CRA) — Regulation EU 2024/2847,Compliance Frameworks,Regulation,lifecycle,2,all,Implement processes to provide security updates and manage vulnerabilities throughout the product support period.,insufficient and inconsistent provision of security updates to address them... ensuring that hardware and software products are placed on the market with fewer vulnerabilities and that manufacturers take security seriously throughout a product’s lifecycle.,Recitals (1) and (2),https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32024R2847,high,qwen3.5:27b,2026-04-24
EU-CRA-REG-2024-2847,EU Cyber Resilience Act (CRA) — Regulation EU 2024/2847,Compliance Frameworks,Regulation,assurance,2,all,Undergo conformity assessment procedures to verify compliance with essential cybersecurity requirements before market placement.,Consumer products with digital elements categorised in this Regulation as important products with digital elements... should undergo a stricter conformity assessment procedure.,Recital (10),https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32024R2847,high,qwen3.5:27b,2026-04-24
NIST-SP-800-140E,NIST SP 800-140E — CMVP Approved Authentication Mechanisms,Certification Schemes,Standard,assurance,3,software,Ensure authentication mechanisms for cryptographic modules meet CMVP-approved requirements and align with SP 800-63B standards.,This document includes all requirements for CMVP-approved authentication mechanisms for operators. Vendors should use SP 800-63B as a framework for authentication requirements and should provide justification whenever SP 800-63B requirements cannot be met.,"Section 6.1, 6.2",https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-140E.pdf,high,qwen3.5:27b,2026-04-24
NIST-SP-800-140E,NIST SP 800-140E — CMVP Approved Authentication Mechanisms,Certification Schemes,Standard,assurance,3,software,Validate that operator authentication is performed by the module or Operating Environment for FIPS 140-3 levels above Level 1.,"Except at level 1, operator authentication acceptance is required to be performed by the module or by the Operating Environment as defined in ISO/IEC 19790.",Section 6.2,https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-140E.pdf,high,qwen3.5:27b,2026-04-24
NIST-SP-800-140E,NIST SP 800-140E — CMVP Approved Authentication Mechanisms,Certification Schemes,Standard,assurance,3,software,Confirm that authentication mechanisms used at FIPS 140-3 Level 2 or higher meet the specified approved mechanisms in Table 1.,"While there are currently no approved authentication mechanisms, allowed authentication mechanisms may be used as indicated in Table 1.","Section 6.2, Table 1",https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-140E.pdf,high,qwen3.5:27b,2026-04-24
NIST-SP-800-140E,NIST SP 800-140E — CMVP Approved Authentication Mechanisms,Certification Schemes,Standard,governance,2,software,Establish documented justification when SP 800-63B authentication requirements cannot be met for cryptographic modules.,Vendors should use SP 800-63B as a framework for authentication requirements and should provide justification whenever SP 800-63B requirements cannot be met.,Section 6.2,https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-140E.pdf,medium,qwen3.5:27b,2026-04-24
NIST-SP-800-140E,NIST SP 800-140E — CMVP Approved Authentication Mechanisms,Certification Schemes,Standard,lifecycle,2,software,Incorporate lifecycle management and session management practices from SP 800-63B for authenticators in cryptographic modules.,"Normative SP 800-63B sections include Section 5, Detailed requirements specific to each type of authenticator; Section 6, Lifecycle management; Section 7, Session Management.",Section 6.2,https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-140E.pdf,medium,qwen3.5:27b,2026-04-24
MICA-REG-2023-1114,Markets in Crypto-Assets Regulation (MiCA) — Regulation EU 2023/1114,Compliance Frameworks,Regulation,governance,3,all,Establish effective administrative arrangements to ensure systems and security protocols meet Union standards.,Offerors and persons seeking admission to trading of crypto-assets other than asset-referenced tokens or e-money tokens should... have effective administrative arrangements to ensure that their systems and security protocols meet Union standards.,Recital (38),https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32023R1114,high,qwen3.5:27b,2026-04-24
MICA-REG-2023-1114,Markets in Crypto-Assets Regulation (MiCA) — Regulation EU 2023/1114,Compliance Frameworks,Regulation,governance,3,all,"Implement arrangements to identify, prevent, manage, and disclose conflicts of interest.","Offerors and persons seeking admission to trading of crypto-assets other than asset-referenced tokens or e-money tokens should... identify, prevent, manage and disclose conflicts of interest",Recital (38),https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32023R1114,high,qwen3.5:27b,2026-04-24
MICA-REG-2023-1114,Markets in Crypto-Assets Regulation (MiCA) — Regulation EU 2023/1114,Compliance Frameworks,Regulation,governance,3,all,Ensure funds or crypto-assets raised during public offers are safeguarded by a third party.,The offeror should ensure that the funds or other crypto-assets collected during the offer to the public are safeguarded by a third party.,Recital (36),https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32023R1114,high,qwen3.5:27b,2026-04-24
MICA-REG-2023-1114,Markets in Crypto-Assets Regulation (MiCA) — Regulation EU 2023/1114,Compliance Frameworks,Regulation,governance,3,all,Maintain effective arrangements to monitor and safeguard funds or crypto-assets raised during public offers.,Offerors of crypto-assets other than asset-referenced tokens or e-money tokens should have effective arrangements in place to monitor and safeguard the funds or other crypto-assets raised during their offer to the public.,Recital (36),https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32023R1114,high,qwen3.5:27b,2026-04-24
MICA-REG-2023-1114,Markets in Crypto-Assets Regulation (MiCA) — Regulation EU 2023/1114,Compliance Frameworks,Regulation,governance,2,all,"Draw up and publish a crypto-asset white paper containing mandatory disclosures on risks, technology, and issuer details.","offerors or persons seeking admission to trading should draw up, notify to their competent authority and publish an information document containing mandatory disclosures ('a crypto-asset white paper').",Recital (24),https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32023R1114,high,qwen3.5:27b,2026-04-24
MICA-REG-2023-1114,Markets in Crypto-Assets Regulation (MiCA) — Regulation EU 2023/1114,Compliance Frameworks,Regulation,governance,2,all,Notify the crypto-asset white paper and marketing communications to the competent authority before public offer or admission to trading.,"offerors and persons seeking admission to trading of crypto-assets other than asset-referenced tokens or e-money tokens should, before making any offer to the public... notify their crypto-asset white paper and, upon request of the competent authority, their marketing communications, to the competent authority",Recital (31),https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32023R1114,high,qwen3.5:27b,2026-04-24
MICA-REG-2023-1114,Markets in Crypto-Assets Regulation (MiCA) — Regulation EU 2023/1114,Compliance Frameworks,Regulation,governance,2,all,Ensure advertising messages and marketing material are consistent with the information provided in the crypto-asset white paper.,Advertising messages and marketing material should be consistent with the information provided in the crypto-asset white paper.,Recital (24),https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32023R1114,high,qwen3.5:27b,2026-04-24
MICA-REG-2023-1114,Markets in Crypto-Assets Regulation (MiCA) — Regulation EU 2023/1114,Compliance Frameworks,Regulation,governance,2,all,"Act honestly, fairly, and professionally when communicating with holders and prospective holders of crypto-assets.","Offerors and persons seeking admission to trading of crypto-assets other than asset-referenced tokens or e-money tokens should act honestly, fairly and professionally, should communicate with holders and prospective holders of crypto-assets in a manner that is fair, clear and not misleading",Recital (38),https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32023R1114,high,qwen3.5:27b,2026-04-24
EU-REC-2024-1101,EU Commission Recommendation on PQC — 2024/1101,Compliance Frameworks,Policy/Advisory,governance,2,all,"Develop a comprehensive strategy defining goals, milestones, and timelines for Post-Quantum Cryptography adoption.","This Commission Recommendation encourages Member States to develop a comprehensive strategy for the adoption of Post-Quantum Cryptography... The strategy should define clear goals, milestones, and timelines resulting in the definition of a joint Post-Quantum Cryptography Implementation Roadmap.",Recital (6),https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32024H1101,high,qwen3.5:27b,2026-04-24
EU-REC-2024-1101,EU Commission Recommendation on PQC — 2024/1101,Compliance Frameworks,Policy/Advisory,governance,2,all,Establish a dedicated sub-group with expert representatives to coordinate the development of the PQC Implementation Roadmap.,Member States are invited to establish such a sub-group on Post-Quantum Cryptography... and to appoint expert representatives who should work in close cooperation with the Commission and who should be tasked to define and develop the Post-Quantum Cryptography Coordinated Implementation Roadmap.,"Section 2, Paragraph (6)",https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32024H1101,high,qwen3.5:27b,2026-04-24
EU-REC-2024-1101,EU Commission Recommendation on PQC — 2024/1101,Compliance Frameworks,Policy/Advisory,governance,2,all,Align national transition plans with the coordinated EU Post-Quantum Cryptography Implementation Roadmap.,"Once agreed by the Member States, the Post-Quantum Cryptography Coordinated Implementation Roadmap should serve as blueprint for the definition of the national transition plans towards Post Quantum Cryptography, or, where national plans exist, their alignment with the common Post-Quantum Cryptography Coordinated Implementation Roadmap.",Recital (10),https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32024H1101,high,qwen3.5:27b,2026-04-24
EU-REC-2024-1101,EU Commission Recommendation on PQC — 2024/1101,Compliance Frameworks,Policy/Advisory,assurance,2,all,Submit relevant information to the Commission upon request to enable monitoring of PQC transition progress.,"Member States are therefore encouraged to submit to the Commission, upon its request, all relevant information, which they can reasonably be expected to provide, to ensure such monitoring.",Recital (11),https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32024H1101,high,qwen3.5:27b,2026-04-24
EU-REC-2024-1101,EU Commission Recommendation on PQC — 2024/1101,Compliance Frameworks,Policy/Advisory,assurance,2,all,Cooperate with the Commission to assess the effects of the Recommendation within three years of publication.,"Member States should cooperate with the Commission to assess the effects of this Recommendation maximum three years after its publication, with a view to determine appropriate ways forward.","Section 4, Paragraph (11)",https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32024H1101,high,qwen3.5:27b,2026-04-24
NIST-ACVP,NIST Automated Cryptographic Validation Protocol (ACVP),Certification Schemes,Authoritative Program,assurance,3,libraries,Submit cryptographic algorithm implementations to NVLAP-accredited laboratories for testing via Production ACVTS to obtain validation certificates.,"The Production ACVTS server is only available to NVLAP-accredited testing laboratories, and is the only way to create algorithm validation certificates listed on the Algorithm Validation Page.",Validation Testing Through ACVTS,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program,high,qwen3.5:27b,2026-04-24
NIST-ACVP,NIST Automated Cryptographic Validation Protocol (ACVP),Certification Schemes,Authoritative Program,assurance,3,libraries,Ensure algorithm implementations successfully complete the cryptographic algorithm validation process to be listed as Approved security functions on FIPS 140 module validation certificates.,"For an algorithm implementation to be listed on a cryptographic module validation certificate as an Approved security function, the algorithm implementation must meet all the requirements of FIPS 140 and must successfully complete the cryptographic algorithm validation process.",Relationship of Algorithm Validation to FIPS 140 Module Validation,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program,high,qwen3.5:27b,2026-04-24
NIST-ACVP,NIST Automated Cryptographic Validation Protocol (ACVP),Certification Schemes,Authoritative Program,assurance,3,libraries,Validate Random Number Generation implementations against DRBG requirements through the CAVP Automated Cryptographic Validation Protocol.,Random Number Generation DRBG,Algorithms,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program,high,qwen3.5:27b,2026-04-24
NIST-ACVP,NIST Automated Cryptographic Validation Protocol (ACVP),Certification Schemes,Authoritative Program,governance,2,all,"Adhere to management activities and specific responsibilities defined in the CAVP Management Manual for vendors, laboratories, and validation authorities.","The CAVP Management Manual provides effective guidance for the CAVP Validation Authorities, CST laboratories, and vendors who participate in the program. It outlines the management activities and specific responsibilities of the various participating groups",CAVP Management Manual,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program,medium,qwen3.5:27b,2026-04-24
HIPAA-45-CFR-164,HIPAA Security Rule — 45 CFR Part 164,Compliance Frameworks,Regulation,governance,2,all,Identify a security official responsible for developing and implementing security policies and procedures.,Standard: Assigned security responsibility. Identify the security official who is responsible for the development and implementation of the policies and procedures required by this subpart for the covered entity or business associate.,§ 164.308(a)(2),https://www.ecfr.gov/current/title-45/subtitle-A/subchapter-C/part-164,high,qwen3.5:27b,2026-04-24
HIPAA-45-CFR-164,HIPAA Security Rule — 45 CFR Part 164,Compliance Frameworks,Regulation,governance,2,all,"Implement policies and procedures to prevent, detect, contain, and correct security violations.","Standard: Security management process. Implement policies and procedures to prevent, detect, contain, and correct security violations.",§ 164.308(a)(1)(i),https://www.ecfr.gov/current/title-45/subtitle-A/subchapter-C/part-164,high,qwen3.5:27b,2026-04-24
HIPAA-45-CFR-164,HIPAA Security Rule — 45 CFR Part 164,Compliance Frameworks,Regulation,governance,2,all,Apply appropriate sanctions against workforce members who fail to comply with security policies and procedures.,Sanction policy (Required). Apply appropriate sanctions against workforce members who fail to comply with the security policies and procedures of the covered entity or business associate.,§ 164.308(a)(1)(ii)(C),https://www.ecfr.gov/current/title-45/subtitle-A/subchapter-C/part-164,high,qwen3.5:27b,2026-04-24
HIPAA-45-CFR-164,HIPAA Security Rule — 45 CFR Part 164,Compliance Frameworks,Regulation,governance,2,all,Implement policies and procedures for authorizing access to electronic protected health information.,Standard: Information access management. Implement policies and procedures for authorizing access to electronic protected health information that are consistent with the applicable requirements of subpart E of this part.,§ 164.308(a)(4)(i),https://www.ecfr.gov/current/title-45/subtitle-A/subchapter-C/part-164,high,qwen3.5:27b,2026-04-24
