resource_type,resource_id,source_id,match_method
timeline,Quantum Computing Cybersecurity Preparedness Act,us-congress,mapped
timeline,CNSA 2.0 Published,nsa-advisory,mapped
timeline,Software/Firmware Signing Transition,nsa-advisory,mapped
timeline,Cryptographic Inventory,nist-csrc,mapped
timeline,"FIPS 203, 204, 205 Published",nist-csrc,mapped
timeline,NIST IR 8547 Transition Guidance (Draft),nist-csrc,mapped
timeline,PQC Report to Congress,cisa,mapped
timeline,CNSA 2.0 Algorithms Revised,nsa-advisory,mapped
timeline,Automated PQC Discovery Strategy,cisa,mapped
timeline,PQC Considerations for OT,cisa,mapped
timeline,Web/Cloud Services Transition,nsa-advisory,mapped
timeline,Traditional Networking Transition,nsa-advisory,mapped
timeline,HQC Selected as Fifth Algorithm,nist-csrc,mapped
timeline,Executive Order 14144,cisa,mapped
timeline,Executive Order 14306 Issued,cisa,mapped
timeline,IR 8547 Public Comments Published,nist-csrc,mapped
timeline,FIPS 206 (FN-DSA) Draft Submitted,nist-csrc,mapped
timeline,Sixth PQC Standardization Conference,nist-csrc,mapped
timeline,CSWP 48 PQC Migration Mappings Draft,nist-csrc,mapped
timeline,Operating Systems Transition,nsa-advisory,mapped
timeline,ACDI Deployment Phase,cisa,mapped
timeline,PQC Interoperability Testing,nist-csrc,mapped
timeline,Large PKI Systems Migration,nsa-advisory,mapped
timeline,HQC Standard Finalized (Expected),nist-csrc,mapped
timeline,NSS Acquisitions CNSA 2.0 Required,nsa-advisory,mapped
timeline,112-bit Security Deprecated,nist-csrc,mapped
timeline,CNSA 2.0 Exclusive - Network/Signing,nsa-advisory,mapped
timeline,NSS Quantum Resistant Majority,nsa-advisory,mapped
timeline,CNSA 2.0 Exclusive - OS/Web/Cloud,nsa-advisory,mapped
timeline,Full CNSA 2.0 Transition Complete,nsa-advisory,mapped
timeline,CISA PQC Product Category List Publication,cisa,mapped
timeline,CNSA 1.0 Compliance Deadline for NSS,nsa-advisory,mapped
timeline,PKI Consortium PQC Conference 2025 Conclusions,pki-consortium,mapped
timeline,NIST PQC Algorithms in Windows Platform,microsoft,mapped
timeline,US Post-Quantum Root of Trust Service Launch,pqshield,mapped
timeline,ML-KEM Embedded Secure Element Breakthrough,thales-research,mapped
timeline,RFC 9794 PQC Hybrid Terminology,ietf,mapped
timeline,Quantum Threat Timeline Report 2025,gri,mapped
timeline,DoD PQC Migration Memorandum,disa,mapped
timeline,Helios Quantum Computer Commercial Launch,quantinuum,mapped
timeline,National Quantum Initiative Reauthorization Act,us-congress,mapped
timeline,Financial Sector PQC Roadmap,g7-ceg,mapped
timeline,Federal PQC Procurement Guidance,cisa,mapped
timeline,Post-Quantum Security Top Priority,eth-foundation,mapped
timeline,Helios Quantum Computer Singapore Deployment,quantinuum,mapped
timeline,ETSI/IQC QSC Conference 2026,etsi-cyber,mapped
timeline,Critical Infrastructure Cybersecurity Ordinance,hk-legco,mapped
timeline,HKMA Fintech Adoption Report: PQC Commitment,hkma,mapped
timeline,Fintech 2030 Strategy: PQC Resilience Pillar,hkma,mapped
timeline,Fintech Promotion Blueprint: Quantum Preparedness Index,hkma,mapped
timeline,Financial Sector PQC Planning,hkma,mapped
timeline,Fintech Promotion Blueprint Published,hkma,mapped
timeline,NQSN+ Launched,imda-singapore,mapped
timeline,Cross-Border PQC Experiment,bdf,mapped
timeline,National Quantum-Safe Roadmap Published,ncsc-uk,mapped
timeline,CII PQC Foundations Deadline,ncsc-uk,mapped
timeline,National PQC Migration,ncsc-uk,mapped
timeline,Full Nationwide PQC Adoption,ncsc-uk,mapped
timeline,Government PQC Transition Deadline,enisa,mapped
timeline,National PQC Migration Plan Published,nacsa-malaysia,mapped
timeline,National PQC Migration,nacsa-malaysia,mapped
timeline,NIST Additional Signatures Round 2 Contributions,uae-csc,mapped
timeline,Dubai PQC Guideline Launched,desc-dubai,mapped
timeline,Quantum-Secure Communications Testbed,uae-csc,mapped
timeline,National Encryption Policy Approved,uae-csc,mapped
timeline,National PQC Migration Program,uae-csc,mapped
timeline,ECC-2:2024 Cybersecurity Controls,saudi-nca,mapped
timeline,Quantum Economy Landscape Report,c4ir-saudi,mapped
timeline,First Quantum Computer in KSA,pasqal,mapped
timeline,National Quantum-Safe Deployment,ncsc-uk,mapped
timeline,Financial Sector PQC Roadmap,bis,mapped
timeline,Vitalik Buterin Publishes PQ Defense Roadmap,eth-foundation,mapped
timeline,Google Cloud ML-KEM Default and Chrome MTC Program,google,mapped
timeline,Hybrid TLS Required for Classified Communications,bsi,mapped
timeline,Hybrid IPsec and SSH Required,bsi,mapped
timeline,Full PQC Transition — Standalone Algorithms Required,bsi,mapped
timeline,Cryptographic Inventory Mandate,ec,mapped
timeline,High-Priority System Migration Begins,ec,mapped
timeline,Financial Sector PQC Migration Plans Due,csa-singapore,mapped
timeline,PQC Readiness Assessment Required,hkma,mapped
timeline,Financial Sector PQC Migration Complete,hkma,mapped
timeline,112-bit Security Algorithms Fully Disallowed,nist-csrc,mapped
timeline,PQC Whitepaper Published,ncsc-uk,mapped
timeline,NIST SP 800-208 Published (LMS/XMSS),nist-csrc,mapped
timeline,PKCS#11 v3.2 Committee Specification Draft Published,oasis,mapped
timeline,Ballot SMC013 ML-DSA for S/MIME Adopted,pki-consortium,mapped
timeline,TR 33.841 PQC Study Item Approved,gsma,mapped
timeline,TPM 2.0 PQC Library Specification Draft,tcg,mapped
leaders,Dr. Jérôme Notin,gip-acyma,mapped
leaders,Andrei Gurtov,ncsc-nl,mapped
leaders,Dr. Martin Albrecht,ncsc-uk,mapped
leaders,Dr. Martin Albrecht,sandboxaq,mapped
leaders,Dr. Scott Aaronson,u-toronto,mapped
leaders,Dr. Nadia Heninger,uc-berkeley-bqic,mapped
leaders,Dr. Emmanuelle Encrenaz,inria-crypto,mapped
leaders,Prof. Edoardo Persichetti,uc-cincinnati,mapped
leaders,Dr. Dustin Moody,nist-csrc,mapped
leaders,Dr. Lily Chen,nist-csrc,mapped
leaders,Ollie Whitehouse,ncsc-uk,mapped
leaders,Vincent Strubel,anssi,mapped
leaders,Claudia Plattner,bsi,mapped
leaders,Dr. Stephan Ehlen,bsi,mapped
leaders,Juhan Lepassaar,enisa,mapped
leaders,Dr. Vadim Lyubashevsky,ibm-research,mapped
leaders,Prof. Dr. Léo Ducas,cwi-amsterdam,mapped
leaders,Prof. Dr. Eike Kiltz,rub-crypto,mapped
leaders,Prof. Dr. Andreas Hülsing,tue-coding,mapped
leaders,Prof. Dr. Andreas Hülsing,sandboxaq,mapped
leaders,Prof. Dr. Gilles Zémor,inria-crypto,mapped
leaders,Todd Moore,thales-research,mapped
leaders,Dr. Douglas Stebila,uwaterloo-iqc,mapped
leaders,Prof. Dr. Heung Youl Youm,kisa,mapped
leaders,Prof. Dr. Michele Mosca,uwaterloo-iqc,mapped
leaders,Prof. Dr. Michele Mosca,cccs,mapped
leaders,Rachel Noble,acsc,mapped
leaders,Sami Khoury,cccs,mapped
leaders,Dr. Jintai Ding,uc-cincinnati,mapped
leaders,Dr. Gorjan Alagic,mit-csail,mapped
leaders,Dr. Gorjan Alagic,nist-csrc,mapped
leaders,Bruce Schneier,mit-csail,mapped
leaders,Dr. Johannes Buchmann,tu-darmstadt,mapped
leaders,Dr. Rainer Steinwandt,uc-cincinnati,mapped
leaders,Dr. Nikita Borisov,uc-berkeley-bqic,mapped
leaders,Jaime Gomez Garcia,g7-ceg,mapped
leaders,Bill Newhouse,nist-csrc,mapped
leaders,Blair Canavan,thales-research,mapped
leaders,Fabiana Da Pieve,ec,mapped
leaders,Prof Bill Buchanan OBE,ncsc-uk,mapped
leaders,Éric Brier,thales-research,mapped
leaders,Damien Stehlé,inria-crypto,mapped
leaders,Damien Stehlé,kisa,mapped
leaders,Pierre-Alain Fouque,inria-crypto,mapped
leaders,Adeline Roux-Langlois,inria-crypto,mapped
leaders,Daniel J. Bernstein,uc-berkeley-bqic,mapped
leaders,Daniel J. Bernstein,tue-coding,mapped
leaders,Prof. Oded Regev,mit-csail,mapped
leaders,Prof. Tanja Lange,tue-coding,mapped
leaders,Paul van Brouwershaven,pki-consortium,mapped
leaders,Albert de Ruiter,pki-consortium,mapped
leaders,Albert de Ruiter,ncsc-nl,mapped
leaders,Sven Rajala,keyfactor,mapped
leaders,Chris Bailey,pki-consortium,mapped
leaders,Tomas Gustavsson,keyfactor,mapped
leaders,David Hook,bouncy-castle,mapped
leaders,Corey Bonnell,digicert,mapped
leaders,John Gray,entrust,mapped
leaders,Sudha E. Iyer,g7-ceg,mapped
leaders,Tadahiko Ito,secom,mapped
leaders,Alison Becker,nsa-advisory,mapped
leaders,Michael Jenkins,nsa-advisory,mapped
leaders,Rebecca Guthrie,nsa-advisory,mapped
leaders,Allen Roginsky,nist-csrc,mapped
leaders,Elaine Barker,nist-csrc,mapped
leaders,Suzanne Lightman,nist-csrc,mapped
leaders,Hannes Tschofenig,rub-crypto,mapped
leaders,Carsten Bormann,rub-crypto,mapped
leaders,Katie Arrington,disa,mapped
leaders,Yilei Chen,tsinghua-ql,mapped
leaders,Samuel Jaques,uwaterloo-iqc,mapped
leaders,Meltem Sönmez Turan,nist-csrc,mapped
leaders,John Kelsey,nist-csrc,mapped
leaders,Quynh Dang,nist-csrc,mapped
leaders,Romain Alléaume,inria-crypto,mapped
leaders,Aditya Koranga,pqstation,mapped
leaders,Krzysztof (Kris) Kwiatkowski,pqshield,mapped
leaders,Dr. Vladimir Soukharev,keyfactor,mapped
compliance,NIST,nist-csrc,direct
compliance,ENISA,enisa,direct
compliance,ISO-IEC,iso-iec-sc27,direct
compliance,IETF,ietf,direct
compliance,FIPS-140-3,nist-csrc,direct
compliance,COMMON-CRITERIA,iso-iec-sc27,mapped
compliance,ANSSI,anssi,direct
compliance,CNSA-2,nsa-advisory,direct
compliance,EIDAS,ec,mapped
compliance,PCI-DSS,pci-ssc,mapped
compliance,HIPAA,hhs,mapped
compliance,GSMA-NG116,gsma,mapped
compliance,ETSI-TS103744,etsi-cyber,direct
compliance,DORA,ec,mapped
compliance,SWIFT-CSP,swift,mapped
compliance,ISO-27001,iso-iec-sc27,direct
compliance,SOC-2,aicpa,mapped
compliance,GDPR,ec,mapped
compliance,HITECH,hhs,mapped
compliance,FDA-21CFR11,fda,mapped
compliance,FEDRAMP,omb,mapped
compliance,DISA-STIG,disa,mapped
compliance,NATO-4774,nato,mapped
compliance,ISO-SAE-21434,iso-iec-sc27,mapped
compliance,UN-ECE-WP29,unece,mapped
compliance,NERC-CIP,nerc,mapped
compliance,IEC-62443,iec,mapped
compliance,DO-326A,rtca,mapped
compliance,RTCA-DO-355A,rtca,mapped
compliance,FERPA,us-congress,mapped
compliance,NIS2,enisa,mapped
compliance,COPPA,ftc,mapped
compliance,TISAX,iso-iec-sc27,mapped
compliance,MICA,ec,mapped
compliance,TSA-PIPELINE,cisa,mapped
compliance,NIST-IR-8547,nist-csrc,direct
compliance,ASD-ISM,acsc,mapped
compliance,CCCS-ITSM,cccs,direct
compliance,EU-REC-2024-1101,ec,mapped
compliance,BSI-TR-02102,bsi,direct
compliance,UK-NCSC,ncsc-uk,mapped
compliance,CRYPTREC,cryptrec,direct
compliance,MAS-CIRCULAR,csa-singapore,direct
compliance,KPQC-STD,kisa,mapped
compliance,KCMVP,kisa,mapped
compliance,NZISM,cccs,mapped
compliance,INCD-PQC,incd-israel,mapped
compliance,BOI-PQC,incd-israel,mapped
compliance,OSCCA-NGCC,cryptrec,mapped
compliance,NCSC-CH,bsi,mapped
compliance,NCSC-NL,ncsc-nl,direct
compliance,EUCC,enisa,mapped
compliance,ANSSI-BODY,anssi,direct
compliance,CRYPTREC-BODY,cryptrec,direct
compliance,KISA-BODY,kisa,mapped
compliance,OSCCA-BODY,cryptrec,mapped
compliance,ETSI,etsi-cyber,direct
compliance,BSI,bsi,direct
compliance,NSA,nsa-advisory,direct
compliance,CMMC,disa,mapped
compliance,FISMA,omb,mapped
compliance,EU-CRA,ec,mapped
compliance,INDIA-DST-PQC,ncsc-uk,mapped
compliance,HKMA-PQC,hkma,mapped
compliance,UAE-CSC-PQC,uae-csc,mapped
compliance,CISA-PQC-PROCUREMENT,cisa,mapped
compliance,G7-CEG-PQC,g7-ceg,mapped
compliance,PKCS11-V32,oasis,mapped
compliance,CAB-FORUM-SMC013,pki-consortium,mapped
compliance,ACVP,nist-csrc,direct
compliance,TAIWAN-MODA-PQC,uae-csc,mapped
compliance,MALAYSIA-NACSA-PQC,nacsa-malaysia,mapped
compliance,SAUDI-NCA-PQC,saudi-nca,mapped
compliance,BIS-158-PQC,bis,mapped
compliance,3GPP-PQC,gsma,mapped
compliance,TCG-TPM-PQC,tcg,mapped
compliance,NIST-NCCOE-PQC,nist-csrc,mapped
compliance,NIST-SP800-131A,nist-csrc,direct
compliance,INDIA-CERTIN-CBOM,cert-in,mapped
compliance,ITALY-ACN-PQC,enisa,mapped
compliance,SPAIN-CCN-PQC,enisa,mapped
compliance,BAHRAIN-NCSC-PQC,bahrain-ncsc,mapped
compliance,JORDAN-CBJ-PQC,bis,mapped
compliance,UK-CMORG-PQC,boe,mapped
compliance,EUROPOL-QSFF,fs-isac,mapped
compliance,PQCC-ROADMAP,pqca,mapped
compliance,IEEE-1609-PQC,ieee-sa,mapped
compliance,OASIS-PKCS11,oasis,mapped
compliance,3GPP-SA3,gsma,mapped
compliance,FSISAC-PQC,fs-isac,mapped
compliance,ASC-X9,ascx9,mapped
compliance,ASC-X9,ansi,mapped
migrate,BTQ Bitcoin Quantum,ietf,inferred
migrate,Hitachi DoMobile,ietf,inferred
migrate,Project Eleven Solana PQC,ietf,inferred
migrate,SEALSQ Quantum Shield,ietf,inferred
migrate,Forward Edge-AI Isidore Quantum,nist-csrc,inferred
migrate,QuSecure QuProtect R3,qusecure,inferred
migrate,SandboxAQ AQtive Guard,sandboxaq,inferred
migrate,01 Quantum IronCAP,cmvp,inferred
migrate,Bouncy Castle C# .NET,bouncy-castle,inferred
migrate,Bouncy Castle Java,bouncy-castle,inferred
migrate,Bouncy Castle Java LTS,bouncy-castle,inferred
migrate,OpenSSL,openssl-project,inferred
migrate,Google Tink,google,inferred
migrate,Botan,oqs-project,mapped
migrate,SafeLogic CryptoComply,cmvp,direct
migrate,SAP Cryptographic Library,cmvp,direct
migrate,PQShield PQSDK,pqshield,inferred
migrate,Go stdlib crypto/mlkem,nist-csrc,mapped
migrate,RustCrypto ml-kem,nist-csrc,mapped
migrate,RustCrypto ml-dsa,nist-csrc,mapped
migrate,RustCrypto slh-dsa,nist-csrc,mapped
migrate,pqcrypto,oqs-project,mapped
migrate,liboqs-rust (oqs crate),oqs-project,mapped
migrate,mlkem-native,pqca,inferred
migrate,leancrypto,oqs-project,mapped
migrate,Cosmian covercrypt,microsoft,inferred
migrate,pqm4,oqs-project,mapped
migrate,HQC Algorithm,nist-csrc,mapped
migrate,citadel_pqcrypto,microsoft,inferred
migrate,Microsoft SymCrypt,microsoft,mapped
migrate,AWS-LC,amazon-aws,mapped
migrate,Nvidia cuPQC,cmvp,category-inferred
migrate,Cisco IOS XE PQC,cisco-systems,inferred
migrate,Google ALTS,google,inferred
migrate,Apple PQ3 / CoreCrypto,apple,inferred
migrate,Entrust nShield,entrust,inferred
migrate,Thales Luna HSM,thales-research,inferred
migrate,Utimaco SecurityServer,cmvp,mapped
migrate,HashiCorp Vault,microsoft,inferred
migrate,Entrust KeyControl,entrust,inferred
migrate,IBM Guardium Key Lifecycle Manager,ibm-research,inferred
migrate,Oracle Key Vault,oracle,inferred
migrate,Utimaco ESKM,cmvp,mapped
migrate,Keyfactor EJBCA,keyfactor,inferred
migrate,Venafi Trust Protection Platform,pki-consortium,inferred
migrate,AWS s2n-tls,amazon-aws,mapped
migrate,BoringSSL,google,inferred
migrate,GnuTLS,ietf,mapped
migrate,LibreSSL,oqs-project,mapped
migrate,rustls,pqca,mapped
migrate,wolfSSL,wolfssl,inferred
migrate,SignServer,keyfactor,inferred
migrate,strongSwan,microsoft,inferred
migrate,Signal,microsoft,inferred
migrate,OpenSSH,microsoft,inferred
migrate,wolfSSH,wolfssl,inferred
migrate,liboqs,oqs-project,inferred
migrate,oqs-provider,oqs-project,mapped
migrate,SSLyze,oqs-project,mapped
migrate,testssl.sh,oqs-project,mapped
migrate,Cryptosense Analyzer,cmvp,category-inferred
migrate,ISARA Radiate,cmvp,inferred
migrate,wolfBoot,wolfssl,inferred
migrate,Windows Server 2025,microsoft,inferred
migrate,Android 16,cmvp,direct
migrate,iOS 26 / macOS 26,apple,inferred
migrate,Juniper Junos OS,juniper-networks,inferred
migrate,Palo Alto PAN-OS,palo-alto,inferred
migrate,Fortinet FortiOS,fortinet,inferred
migrate,Check Point Quantum,cmvp,direct
migrate,SandboxAQ Sandwich,sandboxaq,inferred
migrate,Cloudflare CIRCL,cloudflare,mapped
migrate,Mullvad VPN App,ietf,inferred
migrate,ExpressVPN Lightway,ietf,inferred
migrate,Tuta Mail,ietf,inferred
migrate,Keyfactor AgileSec Analytics,keyfactor,inferred
migrate,Futurex CryptoHub,cmvp,mapped
migrate,Arqit Encryption Intelligence,cmvp,category-inferred
migrate,Samsung S3SSE2A eSE,thales-research,inferred
migrate,Thales payShield 10K,thales-research,inferred
migrate,Futurex Vectera Plus,cmvp,mapped
migrate,Utimaco Athos,cmvp,mapped
migrate,Atalla AT1000e,cmvp,mapped
migrate,Cryptomathic CKMS,pki-consortium,category-inferred
migrate,Securosys Primus HSM,cmvp,mapped
migrate,Marvell LiquidSecurity 2,cmvp,direct
migrate,Google Cloud HSM,google,inferred
migrate,Entrust PKI,entrust,inferred
migrate,Microsoft AD CS,microsoft,inferred
migrate,smallstep Certificate Authority,pki-consortium,mapped
migrate,PQClean,oqs-project,mapped
migrate,CRYSTALS Reference Implementations,ku-leuven-cosic,inferred
migrate,IBM Quantum Safe Toolkit,ibm-research,inferred
migrate,jose4j,ietf,inferred
migrate,Nimbus JOSE+JWT,ietf,inferred
migrate,jsonwebtoken (auth0),microsoft,inferred
migrate,go-jose v4,microsoft,inferred
migrate,Spring Security OAuth2,microsoft,inferred
migrate,UEFI Forum Secure Boot,nist-csrc,category-inferred
migrate,coreboot,microsoft,inferred
migrate,U-Boot,microsoft,inferred
migrate,Linux IMA/EVM,nist-csrc,inferred
migrate,Windows Secure Boot,microsoft,inferred
migrate,ARM Trusted Firmware (TF-A),microsoft,inferred
migrate,VeraCrypt,microsoft,inferred
migrate,BitLocker (Windows),microsoft,inferred
migrate,FileVault (macOS),apple,inferred
migrate,MongoDB Queryable Encryption,microsoft,inferred
migrate,Oracle TDE,oracle,inferred
migrate,SQL Server TDE/Always Encrypted,microsoft,inferred
migrate,PostgreSQL pgcrypto,ietf,inferred
migrate,MySQL Enterprise Encryption,ietf,inferred
migrate,CockroachDB Encryption,microsoft,inferred
migrate,Proton Mail,microsoft,inferred
migrate,GnuPG,ietf,mapped
migrate,Thunderbird + OpenPGP,microsoft,inferred
migrate,Microsoft Outlook S/MIME,microsoft,inferred
migrate,Adobe Acrobat Sign,ietf,category-inferred
migrate,DocuSign,ietf,category-inferred
migrate,DigiCert SigningHub,digicert,inferred
migrate,Entrust Signing Automation,entrust,inferred
migrate,GlobalSign Digital Signing Service,ietf,inferred
migrate,sigstore/cosign,pqca,mapped
migrate,Microsoft SignTool,microsoft,inferred
migrate,Apple codesign,apple,inferred
migrate,Notary Project,pqca,mapped
migrate,GPG Code Signing,ietf,mapped
migrate,DigiCert Software Trust Manager,digicert,inferred
migrate,AWS KMS (Cloud Gateway),amazon-aws,inferred
migrate,Google Cloud KMS (Cloud Gateway),google,inferred
migrate,Fortanix Data Security Manager,cmvp,direct
migrate,Thales CipherTrust Manager,thales-research,inferred
migrate,Futurex Cloud,cmvp,mapped
migrate,Nginx,microsoft,inferred
migrate,Apache HTTP Server,microsoft,inferred
migrate,Envoy Proxy,microsoft,inferred
migrate,Node.js,ietf,mapped
migrate,F5 BIG-IP,cmvp,direct
migrate,HAProxy,microsoft,inferred
migrate,Okta Integration Network,ietf,category-inferred
migrate,Kong API Gateway,microsoft,inferred
migrate,AWS Application Load Balancer (ALB),amazon-aws,inferred
migrate,Cloudflare Edge Network,cloudflare,inferred
migrate,JFrog Artifactory,ietf,inferred
migrate,Sonatype Nexus,ietf,inferred
migrate,CyberArk Conjur,nist-csrc,category-inferred
migrate,Keyfactor Command,keyfactor,inferred
migrate,Venafi TLS Protect,iec,inferred
migrate,AppViewX CERT+,iec,inferred
migrate,Okta Workforce Identity,iec,inferred
migrate,Keycloak,microsoft,inferred
migrate,Ping Identity PingFederate,iec,category-inferred
migrate,Thales CipherTrust Data Security Platform,thales-research,inferred
migrate,IBM Security Guardium Data Protection,ibm-research,inferred
migrate,Virtru Data Protection,ietf,inferred
migrate,Auth0 (Okta Customer Identity),microsoft,inferred
migrate,ForgeRock Identity Cloud,ietf,inferred
migrate,Intel TDX (Trust Domain Extensions),cmvp,direct
migrate,AMD SEV-SNP (Secure Encrypted Virtualization),microsoft,inferred
migrate,ARM Confidential Compute Architecture (CCA),microsoft,inferred
migrate,Google Cloud KMS,google,inferred
migrate,AWS KMS,amazon-aws,inferred
migrate,Azure Key Vault,microsoft,inferred
migrate,Thales Luna Cloud HSM (DPoD),thales-research,inferred
migrate,AWS CloudHSM,amazon-aws,inferred
migrate,ID Quantique Quantis QRNG,etsi-cyber,mapped
migrate,Quantinuum Quantum Origin,quantinuum,inferred
migrate,QuintessenceLabs qStream,etsi-cyber,mapped
migrate,ID Quantique Cerberis XGR QKD,etsi-cyber,mapped
migrate,Toshiba QKD System,etsi-cyber,mapped
migrate,Quantum Bridge Subsea QKD,etsi-cyber,mapped
migrate,Thales High Speed Encryptor (HSE),thales-research,inferred
migrate,Senetas CN7000 Series,cmvp,direct
migrate,Adva Network Security FSP 3000 S-Flex,gsma,inferred
migrate,Ciena WaveLogic 6 Extreme,gsma,inferred
migrate,EJBCA,pki-consortium,mapped
migrate,DigiCert Trust Lifecycle Manager,digicert,inferred
migrate,Sectigo Certificate Manager,iec,category-inferred
migrate,IBM Guardium Quantum Safe,ibm-research,inferred
migrate,Google Chrome,cmvp,direct
migrate,Microsoft Edge,microsoft,inferred
migrate,Mozilla Firefox,nist-csrc,inferred
migrate,Apple Safari,apple,inferred
migrate,Crypto4A QxHSM,cmvp,mapped
migrate,Securosys CloudHSM,cmvp,mapped
migrate,Imperva WAF,nist-csrc,inferred
migrate,Venafi CodeSign Protect,pki-consortium,inferred
migrate,RPM Signing (rpm-sign),red-hat,inferred
migrate,Garantir GaraTrust,pki-consortium,inferred
migrate,Java jarsigner (JDK),nist-csrc,mapped
migrate,Mbed TLS,microsoft,inferred
migrate,NSS (Mozilla),cmvp,inferred
migrate,.NET System.Security.Cryptography,microsoft,inferred
migrate,Thales Luna T-Series HSM,cmvp,direct
migrate,Thales MISTRAL Encryptor,thales-research,inferred
migrate,Thales CipherTrust Cloud Key Manager,thales-research,inferred
migrate,HashiCorp Vault Transit,microsoft,inferred
migrate,Windows 11,microsoft,inferred
migrate,Ubuntu 24.04 LTS,cmvp,direct
migrate,Red Hat Enterprise Linux 9,red-hat,inferred
migrate,Fedora Linux,red-hat,inferred
migrate,Debian 12 (Bookworm),oqs-project,category-inferred
migrate,Ericsson Quantum-Safe 5G,ericsson,inferred
migrate,Nokia Quantum-Safe Networks,nokia,inferred
migrate,Thales 5G Quantum-Safe SIM,thales-research,inferred
migrate,G+D Quantum-Safe SIM Platform,ietf,inferred
migrate,Samsung Knox Quantum-Safe,cmvp,direct
migrate,IDEMIA PQC Secure Element,cmvp,direct
migrate,IDEMIA Digital Identity Platform,cmvp,direct
migrate,Procivis One,microsoft,inferred
migrate,walt.id,microsoft,inferred
migrate,Microsoft Entra Verified ID,microsoft,inferred
migrate,SpruceID,microsoft,inferred
migrate,Wire,microsoft,inferred
migrate,Element (Matrix Protocol),microsoft,inferred
migrate,Oracle AI Database 26ai,oracle,inferred
migrate,Microsoft Entra ID,microsoft,inferred
migrate,Thales MultiApp 5.2 Premium PQC,cmvp,direct
migrate,Infineon TEGRION SLC27 PQC,ietf,inferred
migrate,NXP JCOP 4.5 P71D600,nist-csrc,inferred
migrate,PyJWT,microsoft,inferred
migrate,Libreswan,ietf,mapped
migrate,SoftHSM2,oqs-project,mapped
migrate,hash-sigs,cisco-systems,mapped
migrate,xmss-reference,oqs-project,mapped
migrate,EUDI Reference Wallet,ec,mapped
migrate,Sphereon SSI SDK,microsoft,inferred
migrate,Hyperledger Aries (ACA-Py),microsoft,inferred
migrate,CREDEBL,microsoft,inferred
migrate,Paradym (Animo Solutions),microsoft,inferred
migrate,Azure Dedicated HSM (Marvell LiquidSecurity),microsoft,inferred
migrate,IBM Cloud HSM (Utimaco),ibm-research,inferred
migrate,STMicroelectronics ST33G1M2 TPM,cmvp,direct
migrate,Infineon OPTIGA TPM SLB 9672,ietf,inferred
migrate,Intel Platform Trust Technology (PTT),cmvp,direct
migrate,Yubico YubiHSM 2,cmvp,direct
migrate,Google OpenTitan,cmvp,direct
migrate,TianoCore EDK2 (UEFI Firmware),microsoft,inferred
migrate,NXP SE050 Secure Element,cmvp,direct
migrate,ARM TrustZone,ietf,inferred
migrate,Microchip ATECC608B,microsoft,inferred
migrate,Qualcomm Snapdragon Trusted Execution Environment,ietf,inferred
migrate,Linux LUKS / dm-crypt,pki-consortium,inferred
migrate,Wind River VxWorks,cmvp,direct
migrate,BlackBerry QNX Neutrino RTOS,cmvp,direct
migrate,FreeRTOS,microsoft,inferred
migrate,Alpine Linux,oqs-project,category-inferred
migrate,FreeBSD,microsoft,inferred
migrate,openSUSE Leap,microsoft,inferred
migrate,Rocky Linux,microsoft,inferred
migrate,CentOS Stream,oqs-project,inferred
migrate,ChromeOS,google,inferred
migrate,NixOS,microsoft,inferred
migrate,SUSE Linux Enterprise Server (SLES),cmvp,direct
migrate,Arch Linux,microsoft,inferred
migrate,Delinea Secret Server,nist-csrc,inferred
migrate,BeyondTrust Privilege Management,iec,inferred
migrate,JumpCloud Directory Platform,iec,category-inferred
migrate,Teleport Access Platform,microsoft,inferred
migrate,HashiCorp Boundary,microsoft,inferred
migrate,Cloudflare Zero Trust,cloudflare,inferred
migrate,Zscaler Zero Trust Exchange,nist-csrc,inferred
migrate,Splunk Enterprise,nist-csrc,inferred
migrate,Elastic Stack (ELK),microsoft,inferred
migrate,Suricata IDS/IPS,microsoft,inferred
migrate,Zeek Network Analysis Framework,microsoft,inferred
migrate,Tenable Nessus Professional,cmvp,inferred
migrate,Rapid7 InsightVM,cmvp,inferred
migrate,Qualys Cloud Platform,cmvp,inferred
migrate,Google Workspace Identity,google,inferred
migrate,AWS Identity and Access Management (IAM),amazon-aws,inferred
migrate,CrowdStrike Falcon,nist-csrc,inferred
migrate,Palo Alto Cortex XDR,palo-alto,inferred
migrate,Citrix Virtual Apps and Desktops,cmvp,direct
migrate,VMware Horizon,ietf,inferred
migrate,Apache Guacamole,microsoft,inferred
migrate,AnyDesk,ietf,inferred
migrate,PuTTY,ietf,inferred
migrate,Paramiko (Python SSH),microsoft,inferred
migrate,AsyncSSH,microsoft,inferred
migrate,Microsoft Remote Desktop Services (RDS),microsoft,inferred
migrate,Snort IDS/IPS,microsoft,inferred
migrate,Cisco ASA (Adaptive Security Appliance),cisco-systems,inferred
migrate,Cisco Meraki MX (Cloud-Managed Firewall),cisco-systems,inferred
migrate,Juniper SRX Series Firewalls,juniper-networks,inferred
migrate,Fortinet FortiGate (FortiOS),fortinet,inferred
migrate,Arista EOS (Extensible Operating System),cmvp,direct
migrate,MikroTik RouterOS,nist-csrc,category-inferred
migrate,OpenWrt,microsoft,inferred
migrate,pfSense Community Edition,microsoft,inferred
migrate,OPNsense,microsoft,inferred
migrate,NGINX Plus,fido-alliance,inferred
