ref_id,source_name,category,source_type,pillar,maturity_level,asset_class,requirement,evidence_quote,evidence_location,source_url,confidence,extraction_model,extraction_date
BSI-BSZ-METHOD,BSI BSZ — Accelerated Security Certification Evaluation Process (v2.1),Certification Schemes,Scheme Documentation,governance,3,all,Document all individuals involved in the evaluation with their perceived roles within the Evaluation Technical Report.,Evaluation Technical Reports (ETR) contain the names and perceived roles of the individuals involved in the preparation of the report and the results presented therein.,"Section 3.1, Point 7",https://www.bsi.bund.de/SharedDocs/Downloads/EN/BSI/Publications/BSZ/BSZ-Evaluation.pdf?__blob=publicationFile&v=5,high,qwen3.5:27b,2026-04-24
BSI-BSZ-METHOD,BSI BSZ — Accelerated Security Certification Evaluation Process (v2.1),Certification Schemes,Scheme Documentation,governance,2,all,Define and document the specific wording for signatures to guarantee evaluator independence and impartiality.,Wording for the signature of the project manager / ITSEF manager: 'All the individuals involved in this evaluation are listed in their assumed roles. The independence and impartiality of the evaluators was guaranteed...',"Section 3.1, Footnote 2",https://www.bsi.bund.de/SharedDocs/Downloads/EN/BSI/Publications/BSZ/BSZ-Evaluation.pdf?__blob=publicationFile&v=5,high,qwen3.5:27b,2026-04-24
BSI-BSZ-METHOD,BSI BSZ — Accelerated Security Certification Evaluation Process (v2.1),Certification Schemes,Scheme Documentation,governance,2,all,Document any deviations from approved ITSEF processes and assign responsibility to the management.,Wording for the signature of the QMB: '...any deviations were individually documented and are the responsibility of the management of the ITSEF.',"Section 3.1, Footnote 3",https://www.bsi.bund.de/SharedDocs/Downloads/EN/BSI/Publications/BSZ/BSZ-Evaluation.pdf?__blob=publicationFile&v=5,high,qwen3.5:27b,2026-04-24
BSI-BSZ-METHOD,BSI BSZ — Accelerated Security Certification Evaluation Process (v2.1),Certification Schemes,Scheme Documentation,assurance,3,all,Archive all evidence relevant to the evaluation for the period of validity of the certificate plus three years.,Archive all the evidence relevant to the evaluation and relating to the procedure the evaluated product for the period of validity of the certificate plus 3 years,"Section 2.3, Table 7 (CB Tasks)",https://www.bsi.bund.de/SharedDocs/Downloads/EN/BSI/Publications/BSZ/BSZ-Evaluation.pdf?__blob=publicationFile&v=5,high,qwen3.5:27b,2026-04-24
BSI-BSZ-METHOD,BSI BSZ — Accelerated Security Certification Evaluation Process (v2.1),Certification Schemes,Scheme Documentation,assurance,3,all,Maintain an audit trail for document revisions by submitting versions with visible change markers alongside clean versions.,"Any updates or additions to the ETR shall be identified, e.g. by inserting change markers. The PDF documents delivered shall each contain a variant with visible change markers and a 'clean' version...","Section 3.1, Point 6",https://www.bsi.bund.de/SharedDocs/Downloads/EN/BSI/Publications/BSZ/BSZ-Evaluation.pdf?__blob=publicationFile&v=5,high,qwen3.5:27b,2026-04-24
BSI-BSZ-METHOD,BSI BSZ — Accelerated Security Certification Evaluation Process (v2.1),Certification Schemes,Scheme Documentation,assurance,2,all,Notify the certification body immediately of any substantial findings representing significant security risks or deviations preventing certification.,The ITSEF shall notify the certification body (CB) of any substantial findings. ... A finding is considered important if it meets at least one of the following criteria: The ITSEF considers that the finding represents a significant security risk...,Section 3.2,https://www.bsi.bund.de/SharedDocs/Downloads/EN/BSI/Publications/BSZ/BSZ-Evaluation.pdf?__blob=publicationFile&v=5,high,qwen3.5:27b,2026-04-24
BSI-BSZ-METHOD,BSI BSZ — Accelerated Security Certification Evaluation Process (v2.1),Certification Schemes,Scheme Documentation,assurance,3,all,Enable the certification body to monitor individual evaluation steps on the ITSEF premises where necessary.,The ITSEF shall enable the certification body (CB) to monitor individual evaluation steps on the premises of the ITSEF where necessary.,"Section 3.1, Point 12",https://www.bsi.bund.de/SharedDocs/Downloads/EN/BSI/Publications/BSZ/BSZ-Evaluation.pdf?__blob=publicationFile&v=5,high,qwen3.5:27b,2026-04-24
BSI-BSZ-METHOD,BSI BSZ — Accelerated Security Certification Evaluation Process (v2.1),Certification Schemes,Scheme Documentation,lifecycle,3,all,Assess Impact Analysis Reports and coordinate test efforts for re-evaluations or recertifications.,For re-evaluations or recertifications: assess the Impact Analysis Report (IAR) ... Presentation and coordination of the test effort,"Section 2.2.1, Table 3; Section 2.2.4, Table 6",https://www.bsi.bund.de/SharedDocs/Downloads/EN/BSI/Publications/BSZ/BSZ-Evaluation.pdf?__blob=publicationFile&v=5,high,qwen3.5:27b,2026-04-24
BSI-BSZ-METHOD,BSI BSZ — Accelerated Security Certification Evaluation Process (v2.1),Certification Schemes,Scheme Documentation,lifecycle,3,all,Ensure reused Evaluation Technical Reports for recertification include all valid results and clearly identify new versus previous evaluation results.,"If an ETR is reused during a recertification/re-evaluation process, the ETR submitted will be viewed as a new document and shall include all the results of evaluations that are valid for the re-evaluated TOE. The corresponding ETR with change markers shall clearly identify which evaluation results are new...","Section 3.1, Point 6",https://www.bsi.bund.de/SharedDocs/Downloads/EN/BSI/Publications/BSZ/BSZ-Evaluation.pdf?__blob=publicationFile&v=5,high,qwen3.5:27b,2026-04-24
NIST-SP-800-90A-R1,SP 800-90A Rev. 1: Recommendation for Random Number Generation Using Deterministic Random Bit Generators,Certification Schemes,Standard,assurance,3,software,Conduct implementation validation testing by an independent accredited party to ensure conformance with DRBG specifications.,Implementation Testing for Validation: Testing by an independent and accredited party to ensure that an implementation of this Recommendation conforms to the specifications of this Recommendation.,Section 4 (Terms and Definitions),https://csrc.nist.gov/pubs/sp/800/90/a/r1/final,high,qwen3.5:27b,2026-04-24
NIST-SP-800-90A-R1,SP 800-90A Rev. 1: Recommendation for Random Number Generation Using Deterministic Random Bit Generators,Certification Schemes,Standard,assurance,3,software,Perform health testing immediately prior to or during normal operation to verify the implementation continues to perform as validated.,Health Testing: Testing within an implementation immediately prior to or during normal operation to determine that the implementation continues to perform as implemented and as validated.,Section 4 (Terms and Definitions),https://csrc.nist.gov/pubs/sp/800/90/a/r1/final,high,qwen3.5:27b,2026-04-24
NIST-SP-800-90A-R1,SP 800-90A Rev. 1: Recommendation for Random Number Generation Using Deterministic Random Bit Generators,Certification Schemes,Standard,assurance,3,software,Validate that the entropy source used for DRBG seeding conforms to SP 800-90B requirements.,Approved entropy source: An entropy source that has been validated as conforming to [SP 800-90B].,Section 4 (Terms and Definitions),https://csrc.nist.gov/pubs/sp/800/90/a/r1/final,high,qwen3.5:27b,2026-04-24
NIST-SP-800-90A-R1,SP 800-90A Rev. 1: Recommendation for Random Number Generation Using Deterministic Random Bit Generators,Certification Schemes,Standard,observability,3,software,"Implement health tests for the Instantiate, Generate, Reseed, and Uninstantiate functions to detect operational failures.",11.3 Health Testing... 11.3.2 Testing the Instantiate Function... 11.3.3 Testing the Generate Function... 11.3.4 Testing the Reseed Function... 11.3.5 Testing the Uninstantiate Function,Section 11.3 (Table of Contents),https://csrc.nist.gov/pubs/sp/800/90/a/r1/final,high,qwen3.5:27b,2026-04-24
NIST-SP-800-90A-R1,SP 800-90A Rev. 1: Recommendation for Random Number Generation Using Deterministic Random Bit Generators,Certification Schemes,Standard,observability,3,software,Define and handle errors encountered during normal operation and health testing to ensure system integrity.,11.4 Error Handling... 11.4.1 Errors Encountered During Normal Operation... 11.4.2 Errors Encountered During Health Testing,Section 11.4 (Table of Contents),https://csrc.nist.gov/pubs/sp/800/90/a/r1/final,high,qwen3.5:27b,2026-04-24
NIST-SP-800-90A-R1,SP 800-90A Rev. 1: Recommendation for Random Number Generation Using Deterministic Random Bit Generators,Certification Schemes,Standard,lifecycle,3,software,Reseed the DRBG mechanism to acquire additional bits that affect the internal state before the seedlife expires.,Reseed: To acquire additional bits that will affect the internal state of the DRBG mechanism.,Section 4 (Terms and Definitions),https://csrc.nist.gov/pubs/sp/800/90/a/r1/final,high,qwen3.5:27b,2026-04-24
NIST-SP-800-90A-R1,SP 800-90A Rev. 1: Recommendation for Random Number Generation Using Deterministic Random Bit Generators,Certification Schemes,Standard,lifecycle,3,software,Uninstantiate the DRBG to terminate the instantiation and securely clear internal state.,Uninstantiate: The termination of a DRBG instantiation.,Section 4 (Terms and Definitions),https://csrc.nist.gov/pubs/sp/800/90/a/r1/final,high,qwen3.5:27b,2026-04-24
NIST-SP-800-90A-R1,SP 800-90A Rev. 1: Recommendation for Random Number Generation Using Deterministic Random Bit Generators,Certification Schemes,Standard,assurance,3,software,Ensure conformance testing for DRBG implementations is conducted within the CMVP and CAVP frameworks.,Conformance testing for implementations of this Recommendation will be conducted within the framework of the Cryptographic Module Validation Program (CMVP) and the Cryptographic Algorithm Validation Program (CAVP).,Section 2 (Conformance Testing),https://csrc.nist.gov/pubs/sp/800/90/a/r1/final,high,qwen3.5:27b,2026-04-24
NIST-SP-800-90B,SP 800-90B: Recommendation for the Entropy Sources Used for Random Bit Generation,Certification Schemes,Standard,assurance,3,software,Submit entropy sources to NVLAP-accredited laboratories for validation testing against SP 800-90B requirements before deployment.,"Validation consists of testing by an NVLAP-accredited laboratory against the requirements of SP 800-90B, followed by a review of the results by CAVP and CMVP.",Section 3,https://csrc.nist.gov/pubs/sp/800/90/b/final,high,qwen3.5:27b,2026-04-24
NIST-SP-800-90B,SP 800-90B: Recommendation for the Entropy Sources Used for Random Bit Generation,Certification Schemes,Standard,assurance,3,software,"Collect a sequential dataset of at least 1,000,000 raw samples from the noise source for validation testing.","A sequential dataset of at least 1 000 000 sample values obtained directly from the noise source (i.e., raw data) shall be collected for validation.",Section 3.1.1,https://csrc.nist.gov/pubs/sp/800/90/b/final,high,qwen3.5:27b,2026-04-24
NIST-SP-800-90B,SP 800-90B: Recommendation for the Entropy Sources Used for Random Bit Generation,Certification Schemes,Standard,assurance,3,software,"Collect a conditioned sequential dataset of at least 1,000,000 consecutive outputs if a non-listed conditioning component is used.","If the entropy source includes a conditioning component that is not listed in Section 3.1.5.1.1, a conditioned sequential dataset of at least 1 000 000 consecutive conditioning component outputs shall be collected for validation.",Section 3.1.1,https://csrc.nist.gov/pubs/sp/800/90/b/final,high,qwen3.5:27b,2026-04-24
NIST-SP-800-90B,SP 800-90B: Recommendation for the Entropy Sources Used for Random Bit Generation,Certification Schemes,Standard,assurance,3,software,Perform restart tests by restarting the entropy source 1000 times and collecting 1000 consecutive samples for each restart.,"For the restart tests (see Section 3.1.4), the entropy source must be restarted 1000 times; for each restart, 1000 consecutive samples shall be collected directly from the noise source.",Section 3.1.1,https://csrc.nist.gov/pubs/sp/800/90/b/final,high,qwen3.5:27b,2026-04-24
NIST-SP-800-90B,SP 800-90B: Recommendation for the Entropy Sources Used for Random Bit Generation,Certification Schemes,Standard,assurance,3,software,Provide rationale and analysis to support any claim that the noise source generates Independent and Identically Distributed (IID) samples.,"The submitter makes an IID claim on the noise source, based on the submitter’s analysis of the design. The submitter shall provide rationale for the IID claim.",Section 3.1.2,https://csrc.nist.gov/pubs/sp/800/90/b/final,high,qwen3.5:27b,2026-04-24
NIST-SP-800-90B,SP 800-90B: Recommendation for the Entropy Sources Used for Random Bit Generation,Certification Schemes,Standard,assurance,3,software,Provide an initial entropy estimate for the noise source outputs based on the submitter's analysis of the design.,"The submitter shall provide an entropy estimate for the noise source outputs, which is based on the submitter’s analysis of the noise source.",Section 3.1.3,https://csrc.nist.gov/pubs/sp/800/90/b/final,high,qwen3.5:27b,2026-04-24
NIST-SP-800-90B,SP 800-90B: Recommendation for the Entropy Sources Used for Random Bit Generation,Certification Schemes,Standard,observability,3,software,Implement health tests to ensure the noise source and entropy source continue to operate as expected and detect failures quickly.,"Health tests are an integral part of the entropy source design that are intended to ensure that the noise source and the entire entropy source continue to operate as expected. When testing the entropy source, the end goal is to obtain assurance that failures of the entropy source are caught quickly and with a high probability.",Section 2.2.3,https://csrc.nist.gov/pubs/sp/800/90/b/final,high,qwen3.5:27b,2026-04-24
NIST-SP-800-90B,SP 800-90B: Recommendation for the Entropy Sources Used for Random Bit Generation,Certification Schemes,Standard,observability,3,software,Include health tests capable of detecting likely failure modes for the entropy source and specifically the noise source.,"Another aspect of health testing strategy is determining the likely failure modes for the entropy source and, in particular, for the noise source. Health tests are expected to include tests that can detect these failure conditions.",Section 2.2.3,https://csrc.nist.gov/pubs/sp/800/90/b/final,high,qwen3.5:27b,2026-04-24
NIST-SP-800-90B,SP 800-90B: Recommendation for the Entropy Sources Used for Random Bit Generation,Certification Schemes,Standard,observability,3,software,"Categorize health tests into start-up, continuous, and on-demand tests to monitor entropy source status.","The health tests can be separated into three categories: start-up tests, continuous tests (primarily on the noise source), and on-demand tests.",Section 2.2.3,https://csrc.nist.gov/pubs/sp/800/90/b/final,high,qwen3.5:27b,2026-04-24
NIST-SP-800-90B,SP 800-90B: Recommendation for the Entropy Sources Used for Random Bit Generation,Certification Schemes,Standard,lifecycle,3,software,Ensure the entropy source design accounts for variations in noise source behavior that may affect the entropy rate of the output.,The developer should consider how the conditioning component to be used and how variations in the behavior of the noise source may affect the entropy rate of the output.,Section 2.2.2,https://csrc.nist.gov/pubs/sp/800/90/b/final,medium,qwen3.5:27b,2026-04-24
NIST-SP-800-90C,SP 800-90C: Recommendation for Random Bit Generator (RBG) Constructions,Certification Schemes,Standard,assurance,3,software,Validate RBG constructions against SP 800-90C using accredited testing labs to ensure conformance with specified requirements.,The term 'shall' is used when a requirement is testable by a testing lab during implementation validation using operational tests or a code review.,Section 1,https://csrc.nist.gov/pubs/sp/800/90/c/final,high,qwen3.5:27b,2026-04-24
NIST-SP-800-90C,SP 800-90C: Recommendation for Random Bit Generator (RBG) Constructions,Certification Schemes,Standard,assurance,3,software,Ensure RBG constructions use entropy sources validated for compliance with SP 800-90B or SP 800-90C.,Each RBG includes a DRBG from SP 800-90A and is based on the use of a randomness source that is validated for compliance with SP 800-90B or SP 800-90C.,Section 2.2,https://csrc.nist.gov/pubs/sp/800/90/c/final,high,qwen3.5:27b,2026-04-24
NIST-SP-800-90C,SP 800-90C: Recommendation for Random Bit Generator (RBG) Constructions,Certification Schemes,Standard,observability,3,software,Implement health testing for RBG components to detect failures in entropy sources and non-entropy-source components.,Section 8 discusses health and implementation validation testing. ... Handling Failures ... Entropy-Source Failures ... Failures by Non-Entropy-Source Components,"Section 8, Table of Contents",https://csrc.nist.gov/pubs/sp/800/90/c/final,high,qwen3.5:27b,2026-04-24
NIST-SP-800-90C,SP 800-90C: Recommendation for Random Bit Generator (RBG) Constructions,Certification Schemes,Standard,lifecycle,3,software,Define and enforce reseed procedures for RBG constructions to maintain security strength over time.,"Sections 4, 5, 6, and 7 specify the RBG constructions... Reseeding an RBG2 Construction... Reseeding the DRBG Instantiation...","Section 1.2, Table of Contents",https://csrc.nist.gov/pubs/sp/800/90/c/final,high,qwen3.5:27b,2026-04-24
NIST-SP-800-90C,SP 800-90C: Recommendation for Random Bit Generator (RBG) Constructions,Certification Schemes,Standard,assurance,3,software,Verify that RBG constructions meet minimum entropy requirements for seed material to ensure cryptographic security.,SP 800-90C requires security_strength/2 bits of randomness to be obtained from a randomness source in place of a nonce in addition to the randomness required to establish a DRBG's security strength.,"Note to Readers, Item 1",https://csrc.nist.gov/pubs/sp/800/90/c/final,high,qwen3.5:27b,2026-04-24
NIAP-CCEVS-MANUAL,NIAP CCEVS Quality Manual (Scheme Publication #2),Certification Schemes,Scheme Documentation,governance,3,all,"Establish and enforce documented policies for scheme operations, ensuring adherence to CCRA and ISO/IEC 17065 requirements.","NIAP will: Establish and implement policies and procedures for the operation of the scheme, and ensure the policies and procedures are adhered to","Section 2.1, Page 4",https://www.niap-ccevs.org/Documents_and_Guidance/ccevs/scheme-pub-2.pdf,high,qwen3.5:27b,2026-04-24
NIAP-CCEVS-MANUAL,NIAP CCEVS Quality Manual (Scheme Publication #2),Certification Schemes,Scheme Documentation,governance,3,all,"Define and document specific roles and responsibilities for NIAP management positions including Director, Quality Manager, and Technical Lead.","NIAP management functions are comprised of the following positions: Director, Deputy Director, Technical Lead, Quality Manager, Technical Oversight Team, Business Manager, Contracts Manager, and Data/Records Manager.","Section 2.1.3, Page 6",https://www.niap-ccevs.org/Documents_and_Guidance/ccevs/scheme-pub-2.pdf,high,qwen3.5:27b,2026-04-24
NIAP-CCEVS-MANUAL,NIAP CCEVS Quality Manual (Scheme Publication #2),Certification Schemes,Scheme Documentation,governance,3,all,Implement a formal Quality Policy endorsed by upper-level management to ensure impartiality and consistency in evaluations.,A Quality Policy defines the overall intentions and direction of an organization with regard to quality and is endorsed and expressed by upper-level management.,"Section 2.2.1.1, Page 9",https://www.niap-ccevs.org/Documents_and_Guidance/ccevs/scheme-pub-2.pdf,high,qwen3.5:27b,2026-04-24
NIAP-CCEVS-MANUAL,NIAP CCEVS Quality Manual (Scheme Publication #2),Certification Schemes,Scheme Documentation,governance,3,all,Maintain a documented Records Management Policy ensuring traceability and reproducibility of all evaluation and validation activities.,"NIAP is responsible for maintaining accurate records to demonstrate NIAP procedures have been effectively implemented and to ensure the traceability, repeatability, and reproducibility of evaluations and validations.","Section 2.2.1.3, Page 10",https://www.niap-ccevs.org/Documents_and_Guidance/ccevs/scheme-pub-2.pdf,high,qwen3.5:27b,2026-04-24
NIAP-CCEVS-MANUAL,NIAP CCEVS Quality Manual (Scheme Publication #2),Certification Schemes,Scheme Documentation,governance,3,all,Enforce adherence to policies and procedures as a condition of employment or contract for all personnel and contractors.,"All employees, contractors, and others that provide services to NIAP are bound by the policies, procedures, and other conditions set by NIAP... Adherence to these policies and procedures is a condition of employment.","Section 2.1.2, Page 6",https://www.niap-ccevs.org/Documents_and_Guidance/ccevs/scheme-pub-2.pdf,high,qwen3.5:27b,2026-04-24
NIAP-CCEVS-MANUAL,NIAP CCEVS Quality Manual (Scheme Publication #2),Certification Schemes,Scheme Documentation,governance,3,all,Establish a formal process for handling complaints and appeals regarding NIAP decisions or actions.,Persons or organizations affected by NIAP decisions and actions have the right to file a formal complaint and appeal the decision when they believe NIAP actions have not been conducted according to the rules or standards of NIAP,"Section 2.1.5, Page 8",https://www.niap-ccevs.org/Documents_and_Guidance/ccevs/scheme-pub-2.pdf,high,qwen3.5:27b,2026-04-24
NIAP-CCEVS-MANUAL,NIAP CCEVS Quality Manual (Scheme Publication #2),Certification Schemes,Scheme Documentation,governance,3,all,Conduct annual management reviews of the quality system and policy to ensure continued effectiveness.,"NIAP management will perform a formal evaluation of the NIAP quality system and quality policy once per year, at a minimum.","Section 3.3.1, Page 13",https://www.niap-ccevs.org/Documents_and_Guidance/ccevs/scheme-pub-2.pdf,high,qwen3.5:27b,2026-04-24
NIAP-CCEVS-MANUAL,NIAP CCEVS Quality Manual (Scheme Publication #2),Certification Schemes,Scheme Documentation,governance,3,all,Implement internal audit schedules to verify compliance with quality system procedures and document findings.,"The Quality Manager, or designee, will develop and update an internal audit schedule to perform an audit of each quality system function. The purpose of the audit is to verify NIAP continues to comply with its quality system procedures.","Section 3.3, Page 12",https://www.niap-ccevs.org/Documents_and_Guidance/ccevs/scheme-pub-2.pdf,high,qwen3.5:27b,2026-04-24
NIAP-CCEVS-MANUAL,NIAP CCEVS Quality Manual (Scheme Publication #2),Certification Schemes,Scheme Documentation,governance,3,all,Require all personnel performing work for NIAP to sign non-disclosure agreements regarding proprietary information.,All persons performing work for NIAP are required to sign non-disclosure agreements avowing they understand and will comply with the proprietary information confidentiality policy described above,"Section 2.2.1.2, Page 10",https://www.niap-ccevs.org/Documents_and_Guidance/ccevs/scheme-pub-2.pdf,high,qwen3.5:27b,2026-04-24
NIAP-CCEVS-MANUAL,NIAP CCEVS Quality Manual (Scheme Publication #2),Certification Schemes,Scheme Documentation,governance,3,all,Maintain a Product Compliant List (PCL) of all successfully evaluated and validated products with their Security Targets.,"Publish and maintain a Product Compliant List (PCL) of all successfully evaluated and validated products, along with their respective Security Targets (STs) and validation reports","Section 2.1, Page 5",https://www.niap-ccevs.org/Documents_and_Guidance/ccevs/scheme-pub-2.pdf,high,qwen3.5:27b,2026-04-24
NIAP-CCEVS-MANUAL,NIAP CCEVS Quality Manual (Scheme Publication #2),Certification Schemes,Scheme Documentation,governance,3,all,Monitor the performance of participating Common Criteria Testing Laboratories (CCTLs) for adherence to scheme terms.,"Monitor the performance of participating CCTLs and their adherence to, application of, and interpretation of the CC and the CEM","Section 2.1, Page 4",https://www.niap-ccevs.org/Documents_and_Guidance/ccevs/scheme-pub-2.pdf,high,qwen3.5:27b,2026-04-24
NIAP-CCEVS-MANUAL,NIAP CCEVS Quality Manual (Scheme Publication #2),Certification Schemes,Scheme Documentation,governance,3,all,Establish procedures for the approval and monitoring of contractors performing validation or technical oversight functions.,"The NIAP Contracts Manager will interface with appropriate NSA Contract Officers and contractors to ensure all contracts, subcontracts, working agreements, and assessments of contractors are properly executed and operating.","Section 2.1.3.1, Page 7",https://www.niap-ccevs.org/Documents_and_Guidance/ccevs/scheme-pub-2.pdf,high,qwen3.5:27b,2026-04-24
ANSSI PQC Position Paper,ANSSI Views on Post-Quantum Cryptography Transition,Certification Schemes,Compliance/Guidance,governance,2,all,Define a progressive transition strategy for cryptographic products to adopt quantum-resistant cryptography.,L'ANSSI encourage toutes les industries à définir une stratégie de transition progressive vers une cryptographie résistante aux attaques quantiques pour les produits cryptographiques concernés.,Section 1.2,https://cyber.gouv.fr/sites/default/files/2022/04/anssi-avis-migration-vers-la-cryptographie-post-quantique.pdf,high,qwen3.5:27b,2026-04-24
ANSSI PQC Position Paper,ANSSI Views on Post-Quantum Cryptography Transition,Certification Schemes,Compliance/Guidance,governance,2,all,Include the quantum threat in risk analysis and consider quantum protection measures for relevant cryptographic products.,L'ANSSI encourage toutes les industries à inclure la menace quantique dans leur analyse de risque et à envisager d'inclure des mesures de protection quantique dans les produits cryptographiques concernés.,Section 1,https://cyber.gouv.fr/sites/default/files/2022/04/anssi-avis-migration-vers-la-cryptographie-post-quantique.pdf,high,qwen3.5:27b,2026-04-24
ANSSI PQC Position Paper,ANSSI Views on Post-Quantum Cryptography Transition,Certification Schemes,Compliance/Guidance,governance,2,all,"Mandate hybridation for products requiring post-quantum protection, except for specific hash-based signatures.","L'ANSSI insiste toujours fortement sur la nécessité de l'hybridation partout où une protection post-quantique est nécessaire, à la fois à court et à moyen terme.",Section 1.1,https://cyber.gouv.fr/sites/default/files/2022/04/anssi-avis-migration-vers-la-cryptographie-post-quantique.pdf,high,qwen3.5:27b,2026-04-24
ANSSI PQC Position Paper,ANSSI Views on Post-Quantum Cryptography Transition,Certification Schemes,Compliance/Guidance,governance,2,all,Dimension symmetric primitives to ensure post-quantum security levels equivalent to AES-256 and SHA2-384.,"l'ANSSI encourage également à dimensionner les paramètres des primitives symétriques de manière à assurer une sécurité post-quantique conjecturée ; en pratique, au moins le même niveau de sécurité que l'AES-256 pour les algorithmes de chiffrement par bloc et au moins le même niveau de sécurité que SHA2-384 pour les fonctions de hachage.",Section 1.3,https://cyber.gouv.fr/sites/default/files/2022/04/anssi-avis-migration-vers-la-cryptographie-post-quantique.pdf,high,qwen3.5:27b,2026-04-24
ANSSI PQC Position Paper,ANSSI Views on Post-Quantum Cryptography Transition,Certification Schemes,Compliance/Guidance,governance,2,libraries,Avoid modifying normalized parameters for post-quantum algorithms like CRYSTALS-Kyber and CRYSTALS-Dilithium.,Il est important d'éviter de modifier les paramètres de l'instance normalisée.,Section 2 (CRYSTALS-Kyber & CRYSTALS-Dilithium),https://cyber.gouv.fr/sites/default/files/2022/04/anssi-avis-migration-vers-la-cryptographie-post-quantique.pdf,high,qwen3.5:27b,2026-04-24
ANSSI PQC Position Paper,ANSSI Views on Post-Quantum Cryptography Transition,Certification Schemes,Compliance/Guidance,governance,2,libraries,Use the highest possible NIST security level (preferably Level 5 or 3) for post-quantum algorithms.,"Nous recommandons d'utiliser le niveau de sécurité NIST le plus élevé possible, de préférence le niveau 5 (équivalent à l'AES-256) ou le niveau 3 (équivalent à l'AES-192).",Section 2 (CRYSTALS-Kyber),https://cyber.gouv.fr/sites/default/files/2022/04/anssi-avis-migration-vers-la-cryptographie-post-quantique.pdf,high,qwen3.5:27b,2026-04-24
ANSSI PQC Position Paper,ANSSI Views on Post-Quantum Cryptography Transition,Certification Schemes,Compliance/Guidance,governance,2,libraries,Protect the internal state of signature algorithms like XMSS and LMS against integrity attacks and replay.,L'état interne de l'algorithme de signature est une donnée très critique et doit être protégé en intégrité. Il doit également être protégé contre les attaques par rejeu.,Section 2 (XMSS/LMS),https://cyber.gouv.fr/sites/default/files/2022/04/anssi-avis-migration-vers-la-cryptographie-post-quantique.pdf,high,qwen3.5:27b,2026-04-24
ANSSI PQC Position Paper,ANSSI Views on Post-Quantum Cryptography Transition,Certification Schemes,Compliance/Guidance,assurance,3,all,Undergo ANSSI security visa evaluation including mandatory hybridation analysis for post-quantum products.,"Dans la deuxième phase, les tâches d'évaluation cryptographique des visas de sécurité comprennent une analyse de tous les algorithmes cryptographiques, y compris les algorithmes post-quantiques avec une hybridation obligatoire.",Section 4,https://cyber.gouv.fr/sites/default/files/2022/04/anssi-avis-migration-vers-la-cryptographie-post-quantique.pdf,high,qwen3.5:27b,2026-04-24
ANSSI PQC Position Paper,ANSSI Views on Post-Quantum Cryptography Transition,Certification Schemes,Compliance/Guidance,assurance,3,all,Ensure final products implementing post-quantum protection use hybridation unless using specific hash-based signatures.,"Dans ce cas, tout produit qui inclut une protection post-quantique doit mettre en œuvre l'hybridation, sauf dans les rares cas où la protection post-quantique repose uniquement sur des signatures basées sur le hachage comme XMSS, LMS ou SPHINCS+, pour lesquelles l'hybridation est facultative.",Section 4,https://cyber.gouv.fr/sites/default/files/2022/04/anssi-avis-migration-vers-la-cryptographie-post-quantique.pdf,high,qwen3.5:27b,2026-04-24
ANSSI PQC Position Paper,ANSSI Views on Post-Quantum Cryptography Transition,Certification Schemes,Compliance/Guidance,assurance,3,libraries,Implement hybridation modes using validated standards or well-studied modes with security proofs.,"De manière générale, comme pour toute fonction cryptographique, l'ANSSI recommande d'utiliser des normes ou des modes bien étudiés avec des preuves de sécurité validées.",Section 3.1,https://cyber.gouv.fr/sites/default/files/2022/04/anssi-avis-migration-vers-la-cryptographie-post-quantique.pdf,high,qwen3.5:27b,2026-04-24
ANSSI PQC Position Paper,ANSSI Views on Post-Quantum Cryptography Transition,Certification Schemes,Compliance/Guidance,lifecycle,2,all,Prioritize hybrid post-quantum protection for products offering long-term confidentiality beyond 2030.,L'utilisation d'une protection hybride post-quantique est recommandée en particulier pour les produits de sécurité destinés à offrir une protection durable des informations (jusqu'à après 2030) ou qui seront potentiellement utilisés après 2030 sans mise à jour.,Section 1.2,https://cyber.gouv.fr/sites/default/files/2022/04/anssi-avis-migration-vers-la-cryptographie-post-quantique.pdf,high,qwen3.5:27b,2026-04-24
BSI TR-02102-4,Cryptographic Mechanisms: Recommendations for SSH,Certification Schemes,Compliance/Guidance,lifecycle,3,keys,Enforce key re-exchange after one hour or one gigabyte of data transmitted to renew session keys.,"It is recommended to re-exchange the keys according to Chapter 9 in [RFC 4253], i.e. the session keys are renewed after one hour or after one gigabyte has been transmitted (whichever happens first).",Section 3.3.1,https://www.bsi.bund.de/SharedDocs/Downloads/EN/BSI/Publications/TechGuidelines/TG02102/BSI-TR-02102-4.pdf,high,qwen3.5:27b,2026-04-24
BSI TR-02102-4,Cryptographic Mechanisms: Recommendations for SSH,Certification Schemes,Compliance/Guidance,lifecycle,2,keys,Define maximum periods of use for cryptographic mechanisms and discontinue usage after the specified year.,The recommendations in this Technical Guideline have a maximum period of use. The indication of the year means that the respective mechanism can be used until the end of the year stated.,Section 3.1.1,https://www.bsi.bund.de/SharedDocs/Downloads/EN/BSI/Publications/TechGuidelines/TG02102/BSI-TR-02102-4.pdf,high,qwen3.5:27b,2026-04-24
