ref_id,source_name,category,source_type,pillar,maturity_level,asset_class,requirement,evidence_quote,evidence_location,source_url,confidence,extraction_model,extraction_date,status,deprecated_at,deprecated_reason
Singapore-CSA-Quantum-Safe-Handbook,Quantum-Safe Handbook and Quantum Readiness Index,Compliance Frameworks,Government Guidance,governance,2,all,"Establish a documented quantum-safe migration strategy and risk management plan, treating migration as a present risk issue rather than a future problem.",Migration is not a future problem but a present risk management issue... Organisations must start now with planning.,Preface,https://isomer-user-content.by.gov.sg/36/11227d39-4350-4ded-9046-d62f99f561ab/Draft%20for%20Public%20Consultation%20-%20Quantum-Safe%20Handbook%20(Oct%202025).pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
Singapore-CSA-Quantum-Safe-Handbook,Quantum-Safe Handbook and Quantum Readiness Index,Compliance Frameworks,Government Guidance,governance,2,all,"Implement a self-assessment mechanism using the Quantum Readiness Index (QRI) to evaluate readiness, identify capability gaps, and track progress over time.","CSA's Quantum Readiness Index (QRI) complements this handbook as a self-assessment tool to help organisations evaluate their quantum-safe readiness, identify capability gaps, and prioritise next steps.",Preface,https://isomer-user-content.by.gov.sg/36/11227d39-4350-4ded-9046-d62f99f561ab/Draft%20for%20Public%20Consultation%20-%20Quantum-Safe%20Handbook%20(Oct%202025).pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
Singapore-CSA-Quantum-Safe-Handbook,Quantum-Safe Handbook and Quantum Readiness Index,Compliance Frameworks,Government Guidance,governance,2,all,"Monitor scientific and geopolitical developments continuously to adapt migration strategies, acknowledging that no approach is settled.","Organisations should monitor developments, assess their own operating context, and build in cryptographic agility where practical",Preface,https://isomer-user-content.by.gov.sg/36/11227d39-4350-4ded-9046-d62f99f561ab/Draft%20for%20Public%20Consultation%20-%20Quantum-Safe%20Handbook%20(Oct%202025).pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
GSMA-PQC-Country-Survey-2025,GSMA Post-Quantum Government Initiatives by Country and Region (March 2025),Compliance Frameworks,Industry Report,inventory,2,all,Initiate planning and conduct cryptographic inventory to identify assets requiring post-quantum migration.,Start planning and inventory. ... create cryptographic inventory.,"Table 1: Canada, Germany",https://www.gsma.com/newsroom/wp-content/uploads//Post-Quantum-Government-Initiatives-by-Country-and-Region-02-Mar-2025-Clean.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
GSMA-PQC-Country-Survey-2025,GSMA Post-Quantum Government Initiatives by Country and Region (March 2025),Compliance Frameworks,Industry Report,inventory,2,all,Develop a cryptographic inventory and initial migration plan to manage quantum risk.,"Requirement for financial services firms to manage quantum risk, develop inventory and initial plan",Table 1: Israel,https://www.gsma.com/newsroom/wp-content/uploads//Post-Quantum-Government-Initiatives-by-Country-and-Region-02-Mar-2025-Clean.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
GSMA-PQC-Country-Survey-2025,GSMA Post-Quantum Government Initiatives by Country and Region (March 2025),Compliance Frameworks,Industry Report,inventory,2,all,Perform cryptographic discovery to identify legacy systems and prepare for post-quantum transition.,Start planning; cryptographic discovery; use only standards in production.,Table 1: United Kingdom,https://www.gsma.com/newsroom/wp-content/uploads//Post-Quantum-Government-Initiatives-by-Country-and-Region-02-Mar-2025-Clean.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
GSMA-PQC-Country-Survey-2025,GSMA Post-Quantum Government Initiatives by Country and Region (March 2025),Compliance Frameworks,Industry Report,governance,2,all,Define a coordinated post-quantum cryptography roadmap for member states by 2026.,Define a coordinated PQC roadmap for Member States by 2026.,Table 1: European Union,https://www.gsma.com/newsroom/wp-content/uploads//Post-Quantum-Government-Initiatives-by-Country-and-Region-02-Mar-2025-Clean.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
GSMA-PQC-Country-Survey-2025,GSMA Post-Quantum Government Initiatives by Country and Region (March 2025),Compliance Frameworks,Industry Report,governance,2,all,Prepare a migration plan to address cybersecurity risks associated with quantum computing.,Financial services firms required to prepare plan.,Table 1: Singapore,https://www.gsma.com/newsroom/wp-content/uploads//Post-Quantum-Government-Initiatives-by-Country-and-Region-02-Mar-2025-Clean.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
GSMA-PQC-Country-Survey-2025,GSMA Post-Quantum Government Initiatives by Country and Region (March 2025),Compliance Frameworks,Industry Report,governance,2,all,Establish a PQC roadmap targeting completion by 2035 with pilot transitions between 2025-2028.,PQC Roadmap for completion 2035. Pilot transition plan 2025-2028.,Table 1: South Korea,https://www.gsma.com/newsroom/wp-content/uploads//Post-Quantum-Government-Initiatives-by-Country-and-Region-02-Mar-2025-Clean.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
GSMA-PQC-Country-Survey-2025,GSMA Post-Quantum Government Initiatives by Country and Region (March 2025),Compliance Frameworks,Industry Report,lifecycle,2,all,Complete transition to quantum-resistant cryptography by 2030.,Complete transition to quantum resistant cryptography by 2030.,Table 1: Australia,https://www.gsma.com/newsroom/wp-content/uploads//Post-Quantum-Government-Initiatives-by-Country-and-Region-02-Mar-2025-Clean.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
GSMA-PQC-Country-Survey-2025,GSMA Post-Quantum Government Initiatives by Country and Region (March 2025),Compliance Frameworks,Industry Report,lifecycle,2,all,Introduce standards-based post-quantum cryptography from 2025-2026.,Introduce standards-based PQC from 2025-26.,Table 1: Canada,https://www.gsma.com/newsroom/wp-content/uploads//Post-Quantum-Government-Initiatives-by-Country-and-Region-02-Mar-2025-Clean.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
GSMA-PQC-Country-Survey-2025,GSMA Post-Quantum Government Initiatives by Country and Region (March 2025),Compliance Frameworks,Industry Report,lifecycle,2,all,Migrate key establishment and encryption by 2027; firmware and software signing as soon as possible.,"Migrate by 2027 (key establishment, encryption). As soon as possible for firmware & software signing.",Table 1: Czech Republic,https://www.gsma.com/newsroom/wp-content/uploads//Post-Quantum-Government-Initiatives-by-Country-and-Region-02-Mar-2025-Clean.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
GSMA-PQC-Country-Survey-2025,GSMA Post-Quantum Government Initiatives by Country and Region (March 2025),Compliance Frameworks,Industry Report,lifecycle,2,all,Transition to post-quantum cryptography starting from 2024.,Start planning; Transition from 2024,Table 1: France,https://www.gsma.com/newsroom/wp-content/uploads//Post-Quantum-Government-Initiatives-by-Country-and-Region-02-Mar-2025-Clean.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
GSMA-PQC-Country-Survey-2025,GSMA Post-Quantum Government Initiatives by Country and Region (March 2025),Compliance Frameworks,Industry Report,lifecycle,2,all,Transition to post-quantum cryptography from 2026-2027.,Start planning. Transition from 2026-27.,Table 1: New Zealand,https://www.gsma.com/newsroom/wp-content/uploads//Post-Quantum-Government-Initiatives-by-Country-and-Region-02-Mar-2025-Clean.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
GSMA-PQC-Country-Survey-2025,GSMA Post-Quantum Government Initiatives by Country and Region (March 2025),Compliance Frameworks,Industry Report,lifecycle,2,all,Implement post-quantum cryptography migration between 2023 and 2033.,Implement 2023-2033,Table 1: United States,https://www.gsma.com/newsroom/wp-content/uploads//Post-Quantum-Government-Initiatives-by-Country-and-Region-02-Mar-2025-Clean.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
GSMA-PQC-Country-Survey-2025,GSMA Post-Quantum Government Initiatives by Country and Region (March 2025),Compliance Frameworks,Industry Report,governance,2,all,Add post-quantum cryptography requirements to contracts.,Add PQC to contracts.,Table 1: Germany,https://www.gsma.com/newsroom/wp-content/uploads//Post-Quantum-Government-Initiatives-by-Country-and-Region-02-Mar-2025-Clean.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
GSMA-PQC-Country-Survey-2025,GSMA Post-Quantum Government Initiatives by Country and Region (March 2025),Compliance Frameworks,Industry Report,assurance,2,all,Use only standards-based algorithms in production environments.,use only standards in production.,Table 1: United Kingdom,https://www.gsma.com/newsroom/wp-content/uploads//Post-Quantum-Government-Initiatives-by-Country-and-Region-02-Mar-2025-Clean.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
NIST SP 800-53,NIST SP 800-53 Rev. 5 - Security and Privacy Controls (Release 5.2.0),Compliance Frameworks,Compliance Framework,governance,2,all,Establish a comprehensive risk management program to categorize systems and select security controls based on mission and business needs.,"Organizations must exercise due diligence in managing information security and privacy risk. This is accomplished, in part, by establishing a comprehensive risk management program that uses the flexibility inherent in NIST publications to categorize systems, select and implement security and privacy controls that meet mission and business needs...",RISK MANAGEMENT section,https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-53r5.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
NIST SP 800-53,NIST SP 800-53 Rev. 5 - Security and Privacy Controls (Release 5.2.0),Compliance Frameworks,Compliance Framework,assurance,2,all,Assess the effectiveness of security and privacy controls and authorize systems for operation as part of the risk management process.,"...assess the effectiveness of the controls, authorize the systems for operation, and continuously monitor the systems.",RISK MANAGEMENT section,https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-53r5.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
NIST SP 800-53,NIST SP 800-53 Rev. 5 - Security and Privacy Controls (Release 5.2.0),Compliance Frameworks,Compliance Framework,observability,2,all,Continuously monitor information systems to ensure ongoing compliance with security and privacy controls.,"...authorize the systems for operation, and continuously monitor the systems.",RISK MANAGEMENT section,https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-53r5.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
GSMA-PQ02,GSMA PQ.02: Guidelines for Quantum Risk Management for Telco,Compliance Frameworks,Industry Report,governance,2,all,Establish an organization-wide governance process to manage quantum risk and integrate it into Enterprise Risk Management.,Establish an organisation-wide governance process to manage quantum risk. ... Integrate Quantum risk into Enterprise Risk Management (ERM).,Section 1.1 Recommendations,https://www.gsma.com/solutions-and-impact/technologies/security/post-quantum-cryptography-documents/,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
GSMA-PQ02,GSMA PQ.02: Guidelines for Quantum Risk Management for Telco,Compliance Frameworks,Industry Report,governance,2,all,Identify an executive owner for quantum risk and update roles and responsibilities to include quantum risk management duties.,"Identify an executive owner, and update roles and responsibilities to include quantum risk.",Section 1.1 Recommendations,https://www.gsma.com/solutions-and-impact/technologies/security/post-quantum-cryptography-documents/,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
GSMA-PQ02,GSMA PQ.02: Guidelines for Quantum Risk Management for Telco,Compliance Frameworks,Industry Report,governance,2,all,Build board-level awareness of quantum risk to ensure proportionate decision-making in the right timeframes.,Build board-level awareness of the quantum risk. ... ensure that key stakeholders and business owners have the information required to make proportionate decisions,Section 1.1 Recommendations / Executive Summary,https://www.gsma.com/solutions-and-impact/technologies/security/post-quantum-cryptography-documents/,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
GSMA-PQ02,GSMA PQ.02: Guidelines for Quantum Risk Management for Telco,Compliance Frameworks,Industry Report,inventory,2,all,Determine the organization's current cryptographic estate by gathering an inventory of assets and their current cryptographic protection.,"Determine the organisation’s current cryptographic estate. ... determine the cryptographic estate, by gathering an inventory of assets ... and their current cryptographic protection.",Section 1.1 Recommendations / Section 2 Introduction,https://www.gsma.com/solutions-and-impact/technologies/security/post-quantum-cryptography-documents/,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
GSMA-PQ02,GSMA PQ.02: Guidelines for Quantum Risk Management for Telco,Compliance Frameworks,Industry Report,inventory,2,all,"Identify and record the storage lifetime required for each inventory asset to assess 'Store Now, Decrypt Later' risks.",It is also important to identify and record the storage lifetime required for each inventory asset.,Section 2 Introduction,https://www.gsma.com/solutions-and-impact/technologies/security/post-quantum-cryptography-documents/,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
GSMA-PQ02,GSMA PQ.02: Guidelines for Quantum Risk Management for Telco,Compliance Frameworks,Industry Report,lifecycle,2,all,Create a transition plan based on the Quantum Cryptanalytic Risk Assessment and informed by the organization's risk appetite.,"Create a transition plan, based on the Quantum Cryptanalytic Risk Assessment (QCRA) and informed by the organisation’s risk appetite.",Section 1.1 Recommendations,https://www.gsma.com/solutions-and-impact/technologies/security/post-quantum-cryptography-documents/,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
GSMA-PQ02,GSMA PQ.02: Guidelines for Quantum Risk Management for Telco,Compliance Frameworks,Industry Report,assurance,2,all,Perform a Quantum Cryptanalytic Risk Assessment to prioritize critical systems and data for mitigation.,Perform a Quantum Cryptanalytic Risk Assessment (QCRA) to prioritise critical systems and data for mitigation.,Section 1.1 Recommendations,https://www.gsma.com/solutions-and-impact/technologies/security/post-quantum-cryptography-documents/,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
ETSI-EN-303645,ETSI EN 303 645 V3.1.3 — Cyber Security for Consumer IoT: Baseline Requirements,Compliance Frameworks,Standard,governance,2,all,Establish a documented process to manage and respond to vulnerability reports for consumer IoT devices.,Implement a means to manage reports of vulnerabilities. The manufacturer shall implement a means to manage reports of vulnerabilities.,Section 5.3,https://www.etsi.org/deliver/etsi_en/303600_303699/303645/03.01.03_60/en_303645v030103p.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
ETSI-EN-303645,ETSI EN 303 645 V3.1.3 — Cyber Security for Consumer IoT: Baseline Requirements,Compliance Frameworks,Standard,lifecycle,3,software,Ensure devices can be securely updated and that the update mechanism is protected against tampering.,Keep software updated. The device shall be able to be updated. The update mechanism shall be protected against tampering.,Section 5.4,https://www.etsi.org/deliver/etsi_en/303600_303699/303645/03.01.03_60/en_303645v030103p.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
ETSI-EN-303645,ETSI EN 303 645 V3.1.3 — Cyber Security for Consumer IoT: Baseline Requirements,Compliance Frameworks,Standard,lifecycle,3,keys,Securely store sensitive security parameters such as cryptographic keys within the device.,Securely store sensitive security parameters. The device shall securely store sensitive security parameters.,Section 5.5,https://www.etsi.org/deliver/etsi_en/303600_303699/303645/03.01.03_60/en_303645v030103p.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
ETSI-EN-303645,ETSI EN 303 645 V3.1.3 — Cyber Security for Consumer IoT: Baseline Requirements,Compliance Frameworks,Standard,assurance,3,software,Verify the integrity of software components to ensure they have not been tampered with.,Ensure software integrity. The device shall ensure the integrity of its software components.,Section 5.8,https://www.etsi.org/deliver/etsi_en/303600_303699/303645/03.01.03_60/en_303645v030103p.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
ETSI-EN-303645,ETSI EN 303 645 V3.1.3 — Cyber Security for Consumer IoT: Baseline Requirements,Compliance Frameworks,Standard,observability,2,all,Examine system telemetry data to detect security-relevant events and anomalies.,Examine system telemetry data. The device shall examine system telemetry data to detect security-relevant events.,Section 5.11,https://www.etsi.org/deliver/etsi_en/303600_303699/303645/03.01.03_60/en_303645v030103p.pdf,medium,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
ZA-POPIA-TEXT,"South Africa Protection of Personal Information Act (POPIA, Act 4 of 2013)",Compliance Frameworks,Regulation,governance,2,all,Designate an Information Officer responsible for ensuring compliance with security safeguards and data protection conditions.,55 Duties and responsibilities of Information Officer... 8 Responsible party to ensure conditions for lawful processing,"Section 55, Section 8",https://www.justice.gov.za/legislation/acts/2013-004.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
ZA-POPIA-TEXT,"South Africa Protection of Personal Information Act (POPIA, Act 4 of 2013)",Compliance Frameworks,Regulation,governance,2,all,Implement appropriate security measures to safeguard the integrity and confidentiality of personal information against unauthorized access.,21 Security measures on integrity and confidentiality of personal information... Reasonable and appropriate technical and organisational measures,Section 21,https://www.justice.gov.za/legislation/acts/2013-004.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
ZA-POPIA-TEXT,"South Africa Protection of Personal Information Act (POPIA, Act 4 of 2013)",Compliance Frameworks,Regulation,governance,2,all,Notify the Information Regulator and data subjects without unreasonable delay upon becoming aware of a security compromise.,22 Notification of security compromises... Responsible party must notify the Regulator and the data subject without unreasonable delay,Section 22,https://www.justice.gov.za/legislation/acts/2013-004.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
ZA-POPIA-TEXT,"South Africa Protection of Personal Information Act (POPIA, Act 4 of 2013)",Compliance Frameworks,Regulation,lifecycle,2,all,Retain personal information only for as long as necessary to fulfill the purpose for which it was collected or processed.,14 Retention and restriction of records... Personal information must be retained for no longer than is required for the fulfilment of the purpose,Section 14,https://www.justice.gov.za/legislation/acts/2013-004.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
ZA-POPIA-TEXT,"South Africa Protection of Personal Information Act (POPIA, Act 4 of 2013)",Compliance Frameworks,Regulation,assurance,2,all,Submit to assessments by the Information Regulator to verify compliance with the Act's conditions for lawful processing.,89 Assessment... The Regulator may assess the compliance of a responsible party with the conditions for lawful processing,Section 89,https://www.justice.gov.za/legislation/acts/2013-004.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
NIS2-DIRECTIVE-2022-2555,Network and Information Security Directive 2 (NIS2),Compliance Frameworks,Regulation,governance,3,all,"Implement cybersecurity risk-management measures including incident handling, supply chain security, and cryptography to ensure a high common level of security.",Member States shall ensure that entities falling within the scope of this Directive take appropriate and proportionate technical and organisational security measures to manage the risks posed to their network and information systems.,Recital 15 / Article 21,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32022L2555,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
NIS2-DIRECTIVE-2022-2555,Network and Information Security Directive 2 (NIS2),Compliance Frameworks,Regulation,governance,3,all,Establish clear accountability where senior management is held personally liable for non-compliance with cybersecurity risk-management obligations.,Member States shall ensure that the senior management of entities falling within the scope of this Directive is held responsible for the compliance with the obligations laid down in this Directive.,Recital 15 / Article 28,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32022L2555,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
NIS2-DIRECTIVE-2022-2555,Network and Information Security Directive 2 (NIS2),Compliance Frameworks,Regulation,assurance,3,all,Submit to regular audits and assessments by competent authorities to verify compliance with cybersecurity risk-management measures.,Member States shall ensure that competent authorities carry out regular audits and assessments of the implementation of the cybersecurity risk-management measures by entities falling within the scope of this Directive.,Recital 15 / Article 27,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32022L2555,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
NZISM-V3-9,New Zealand Information Security Manual (NZISM) v3.9 — November 2025,Compliance Frameworks,Standard,governance,2,all,Designate an Accreditation Authority (Agency Head or delegate) accountable for ICT risks and information security of all systems and services.,The Agency Head is generally the Accreditation Authority... The Agency Head remains accountable for ICT risks accepted and the information security of their agency.,1.1.13-1.1.14,https://nzism.gcsb.govt.nz/,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
NZISM-V3-9,New Zealand Information Security Manual (NZISM) v3.9 — November 2025,Compliance Frameworks,Standard,governance,2,all,"Establish a formal Certification and Accreditation process to derive assurance over system design, implementation, and management.",Certification and accreditation of information systems is the fundamental governance process by which the risk owners and agency head derive assurance...,1.1.18,https://nzism.gcsb.govt.nz/,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
NZISM-V3-9,New Zealand Information Security Manual (NZISM) v3.9 — November 2025,Compliance Frameworks,Standard,governance,2,all,"Formally record non-use of recommended controls, select compensating controls, and have residual risk signed off by the Accreditation Authority.","Non-use of controls is formally recorded, compensating controls selected as required and residual risk acknowledged to be within the agency’s risk appetite and formally agreed and signed off by the Accreditation Authority.",1.1.25,https://nzism.gcsb.govt.nz/,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
NZISM-V3-9,New Zealand Information Security Manual (NZISM) v3.9 — November 2025,Compliance Frameworks,Standard,governance,2,all,"Grant waivers or exceptions only when compliance is not practically possible, ensuring risk is managed and conditions are met within specified timeframes.",A waiver is granted by the Accreditation Authority on the basis that full compliance... is achieved or compensating controls are implemented within a time specified... An exception is the formal acknowledgement that a requirement... cannot be met.,1.1.23-1.1.24,https://nzism.gcsb.govt.nz/,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
NZISM-V3-9,New Zealand Information Security Manual (NZISM) v3.9 — November 2025,Compliance Frameworks,Standard,governance,2,all,Assign the Director-General of GCSB as the Accreditation Authority for systems processing NZEO or compartmented national security information.,"For agencies with systems that process, store or communicate NZEO or information compartmented for national security reasons, the Director-General of the GCSB is the Accreditation Authority...",1.1.17,https://nzism.gcsb.govt.nz/,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
FIPS 205,Stateless Hash-Based Digital Signature Standard (SLH-DSA),Technical Standards,Digital Signature,governance,2,keys,Assign a responsible authority to ensure the overall implementation provides an acceptable level of security.,The responsible authority in each agency or department shall ensure that an overall implementation provides an acceptable level of security.,Announcement Section 14,https://nvlpubs.nist.gov/nistpubs/FIPS/NIST.FIPS.205.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
FIPS 205,Stateless Hash-Based Digital Signature Standard (SLH-DSA),Technical Standards,Digital Signature,governance,2,keys,Prohibit the use of digital signature key pairs for purposes other than digital signatures.,Agencies are advised that digital signature key pairs shall not be used for other purposes.,Announcement Section 8,https://nvlpubs.nist.gov/nistpubs/FIPS/NIST.FIPS.205.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
FIPS 205,Stateless Hash-Based Digital Signature Standard (SLH-DSA),Technical Standards,Digital Signature,assurance,3,software,Ensure cryptographic modules implementing this standard are validated for conformance via the NIST validation program.,NIST will develop a validation program to test implementations for conformance to the algorithms in this standard.,Announcement Section 8,https://nvlpubs.nist.gov/nistpubs/FIPS/NIST.FIPS.205.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
FIPS 205,Stateless Hash-Based Digital Signature Standard (SLH-DSA),Technical Standards,Digital Signature,assurance,3,software,Employ only cryptographic algorithms approved for protecting Federal Government-sensitive information in implementations.,Digital signature implementations that comply with this standard shall employ cryptographic algorithms that have been approved for protecting Federal Government-sensitive information.,Announcement Section 9,https://nvlpubs.nist.gov/nistpubs/FIPS/NIST.FIPS.205.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
FIPS 205,Stateless Hash-Based Digital Signature Standard (SLH-DSA),Technical Standards,Digital Signature,governance,2,keys,Guard against the disclosure of private keys to maintain the security of the digital signature system.,"Signatories shall, therefore, guard against the disclosure of their private keys.",Announcement Section 14,https://nvlpubs.nist.gov/nistpubs/FIPS/NIST.FIPS.205.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
FIPS 186-5,Digital Signature Standard (DSS),Technical Standards,Digital Signature,governance,2,all,Designate a responsible authority to ensure the overall implementation provides an acceptable level of security.,The responsible authority in each agency or department shall ensure that an overall implementation provides an acceptable level of security.,Section 14. Qualifications,https://csrc.nist.gov/pubs/fips/186-5/final,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
FIPS 186-5,Digital Signature Standard (DSS),Technical Standards,Digital Signature,assurance,3,software,Use only cryptographic modules and algorithms approved for protecting Federal Government-sensitive information.,Digital signature implementations that comply with this standard shall employ cryptographic algorithms... that have been approved for protecting Federal Government-sensitive information.,Section 9. Other Approved Security Functions,https://csrc.nist.gov/pubs/fips/186-5/final,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
FIPS 186-5,Digital Signature Standard (DSS),Technical Standards,Digital Signature,assurance,3,software,Ensure any module implementing digital signature capability is designed and built in a secure manner.,It is the responsibility of an implementer to ensure that any module that implements a digital signature capability is designed and built in a secure manner.,Section 14. Qualifications,https://csrc.nist.gov/pubs/fips/186-5/final,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
FIPS 186-5,Digital Signature Standard (DSS),Technical Standards,Digital Signature,lifecycle,2,keys,Guard against the disclosure of private keys to maintain the security of the digital signature system.,"Signatories shall, therefore, guard against the disclosure of their private keys.",Section 14. Qualifications,https://csrc.nist.gov/pubs/fips/186-5/final,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
FIPS 186-5,Digital Signature Standard (DSS),Technical Standards,Digital Signature,governance,2,keys,Restrict digital signature key pairs from being used for other purposes.,Agencies are advised that digital signature key pairs shall not be used for other purposes.,Section 8. Implementations,https://csrc.nist.gov/pubs/fips/186-5/final,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
draft-ietf-tls-mlkem-07,ML-KEM Post-Quantum Key Agreement for TLS 1.3,Technical Standards,Protocols,governance,2,all,"Evaluate specific security, performance, and operational constraints to decide between standalone ML-KEM or hybrid construction deployment.","Implementers must evaluate their specific security, performance, and operational constraints when deciding whether to deploy standalone ML-KEM or a hybrid construction.",Section 5,https://datatracker.ietf.org/doc/draft-ietf-tls-mlkem/,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
draft-ietf-tls-mlkem-07,ML-KEM Post-Quantum Key Agreement for TLS 1.3,Technical Standards,Protocols,governance,2,all,Adhere to IETF guidance in the TLS Supported Groups registry regarding the recommended use of ML-KEM algorithms for general purposes.,The recommended column in the IANA TLS Supported Groups registry contains the IETF's current guidance on the recommended use of these algorithms for general purposes.,Section 5,https://datatracker.ietf.org/doc/draft-ietf-tls-mlkem/,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
draft-ietf-tls-mlkem-07,ML-KEM Post-Quantum Key Agreement for TLS 1.3,Technical Standards,Protocols,assurance,3,libraries,"Use implementations resistant to side-channel attacks, particularly those applicable by remote attackers, as per NIST SP 800-227 guidelines.","[NIST-SP-800-227] includes guidelines and requirements for implementations on using KEMs securely. Implementers are encouraged to use implementations resistant to side-channel attacks, especially those that can be applied by remote attackers.",Section 5,https://datatracker.ietf.org/doc/draft-ietf-tls-mlkem/,medium,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
draft-ietf-tls-mlkem-07,ML-KEM Post-Quantum Key Agreement for TLS 1.3,Technical Standards,Protocols,assurance,3,software,Follow RNG guidance from FIPS 203 and RFC 9846 to prevent disclosure of encapsulation randomness; consider RFC 8937 mechanisms for cross-session protection.,it is important to follow the RNG guidance in [FIPS203] and [RFC9846]. Implementers can choose to implement mechanisms from [RFC8937] for additional protection across sessions.,Section 5,https://datatracker.ietf.org/doc/draft-ietf-tls-mlkem/,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
ETSI-EN-319-411,ETSI EN 319 411-1 V1.5.1 (2025-04),Compliance Frameworks,International Frameworks,governance,3,certificates,"Maintain and publish a Certification Practice Statement (CPS) detailing operational procedures, security controls, and roles for certificate issuance and management.","The CPS shall describe the operational procedures and security controls... The CPS shall identify the roles and responsibilities of the CA, RA, and other participants.",Section 4.2 / 6.1,https://www.etsi.org/deliver/etsi_en/319400_319499/31941101/01.05.01_60/en_31941101v010501p.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
