ref_id,source_name,category,source_type,pillar,maturity_level,asset_class,requirement,evidence_quote,evidence_location,source_url,confidence,extraction_model,extraction_date
PCI-DSS-QRG,PCI DSS Quick Reference Guide v3 (v4.0 overview),Compliance Frameworks,Regulation,inventory,2,all,Maintain an inventory of system components that are in scope for PCI DSS.,Maintain an inventory of system components that are in scope for PCI DSS.,Requirement 2.4,https://www.pcisecuritystandards.org/documents/PCIDSS_QRGv3.pdf,high,qwen3.5:27b,2026-04-24
PCI-DSS-QRG,PCI DSS Quick Reference Guide v3 (v4.0 overview),Compliance Frameworks,Regulation,inventory,2,all,Identify all connections between the cardholder data environment and other networks with documentation and diagrams.,identify all connections between the cardholder data environment and other networks (including wireless) with documentation and diagrams,Requirement 1.1,https://www.pcisecuritystandards.org/documents/PCIDSS_QRGv3.pdf,high,qwen3.5:27b,2026-04-24
PCI-DSS-QRG,PCI DSS Quick Reference Guide v3 (v4.0 overview),Compliance Frameworks,Regulation,inventory,2,all,Diagram all cardholder data flows across systems and networks.,diagram all cardholder data flows across systems and networks,Requirement 1.1,https://www.pcisecuritystandards.org/documents/PCIDSS_QRGv3.pdf,high,qwen3.5:27b,2026-04-24
PCI-DSS-QRG,PCI DSS Quick Reference Guide v3 (v4.0 overview),Compliance Frameworks,Regulation,lifecycle,3,all,Purge unnecessary stored cardholder data at least quarterly.,Purge unnecessary stored data at least quarterly.,Requirement 3.1,https://www.pcisecuritystandards.org/documents/PCIDSS_QRGv3.pdf,high,qwen3.5:27b,2026-04-24
PCI-DSS-QRG,PCI DSS Quick Reference Guide v3 (v4.0 overview),Compliance Frameworks,Regulation,lifecycle,3,all,Install critical security patches within one month of release.,Install critical security patches within one month of release.,Requirement 6.2,https://www.pcisecuritystandards.org/documents/PCIDSS_QRGv3.pdf,high,qwen3.5:27b,2026-04-24
PCI-DSS-QRG,PCI DSS Quick Reference Guide v3 (v4.0 overview),Compliance Frameworks,Regulation,lifecycle,3,all,Destroy media when it is no longer needed for business or legal reasons.,Destroy media when it is no longer needed for business or legal reasons.,Requirement 9.8,https://www.pcisecuritystandards.org/documents/PCIDSS_QRGv3.pdf,high,qwen3.5:27b,2026-04-24
PCI-DSS-QRG,PCI DSS Quick Reference Guide v3 (v4.0 overview),Compliance Frameworks,Regulation,lifecycle,3,all,Revoke physical access immediately upon termination and return or disable access mechanisms.,"access must be revoked immediately upon termination, and all physical access mechanisms, such as keys, access cards, etc. returned or disabled.",Requirement 9.3,https://www.pcisecuritystandards.org/documents/PCIDSS_QRGv3.pdf,high,qwen3.5:27b,2026-04-24
TSA-SD-PIPELINE-2021-02F,TSA Security Directive Pipeline-2021-02F,Compliance Frameworks,Regulation,governance,3,all,Establish and implement a TSA-approved Cybersecurity Implementation Plan detailing specific measures and schedules.,Establish and implement a TSA-approved Cybersecurity Implementation Plan that describes the specific cybersecurity measures employed and the schedule for achieving the outcomes described in Section III.A. through III.E.,"Page 2, Section I, Item 1",https://www.tsa.gov/sites/default/files/tsa-security-directive-pipeline-2021-02f-and-memo-508c.pdf,high,qwen3.5:27b,2026-04-24
TSA-SD-PIPELINE-2021-02F,TSA Security Directive Pipeline-2021-02F,Compliance Frameworks,Regulation,governance,3,all,Develop and maintain an up-to-date Cybersecurity Incident Response Plan to reduce operational disruption risks.,"Develop and maintain an up-to-date Cybersecurity Incident Response Plan to reduce the risk of operational disruption, or the risk of other significant impacts on business critical functions...","Page 2, Section I, Item 2",https://www.tsa.gov/sites/default/files/tsa-security-directive-pipeline-2021-02f-and-memo-508c.pdf,high,qwen3.5:27b,2026-04-24
TSA-SD-PIPELINE-2021-02F,TSA Security Directive Pipeline-2021-02F,Compliance Frameworks,Regulation,governance,3,all,Develop a Cybersecurity Assessment Plan and submit annual updates for TSA approval.,"Develop a Cybersecurity Assessment Plan and submit (a) an annual update, for approval, that describes how the Owner/Operator will proactively and regularly assess the effectiveness of cybersecurity measures...","Page 2, Section I, Item 3",https://www.tsa.gov/sites/default/files/tsa-security-directive-pipeline-2021-02f-and-memo-508c.pdf,high,qwen3.5:27b,2026-04-24
TSA-SD-PIPELINE-2021-02F,TSA Security Directive Pipeline-2021-02F,Compliance Frameworks,Regulation,governance,3,all,Identify and document Critical Cyber Systems within the Cybersecurity Implementation Plan.,Identify the Owner/Operator's Critical Cyber Systems as defined in Section VII. of this Security Directive... TSA may notify an Owner/Operator that it must include additional Critical Cyber Systems...,"Page 5, Section III.A",https://www.tsa.gov/sites/default/files/tsa-security-directive-pipeline-2021-02f-and-memo-508c.pdf,high,qwen3.5:27b,2026-04-24
TSA-SD-PIPELINE-2021-02F,TSA Security Directive Pipeline-2021-02F,Compliance Frameworks,Regulation,governance,3,all,Implement access control policies including least privilege and separation of duties for Critical Cyber Systems.,Policies and procedures to manage access rights based on the principles of least privilege and separation of duties. Where not technically feasible... describe the compensating controls...,"Page 6, Section III.C.3",https://www.tsa.gov/sites/default/files/tsa-security-directive-pipeline-2021-02f-and-memo-508c.pdf,high,qwen3.5:27b,2026-04-24
TSA-SD-PIPELINE-2021-02F,TSA Security Directive Pipeline-2021-02F,Compliance Frameworks,Regulation,governance,3,all,Establish a schedule for memorized secret authenticator resets and document mitigation measures for exceptions.,Identification and authentication policies and procedures... that include— A schedule for memorized secret authenticator resets; and Documented and defined mitigation measures...,"Page 6, Section III.C.1",https://www.tsa.gov/sites/default/files/tsa-security-directive-pipeline-2021-02f-and-memo-508c.pdf,high,qwen3.5:27b,2026-04-24
TSA-SD-PIPELINE-2021-02F,TSA Security Directive Pipeline-2021-02F,Compliance Frameworks,Regulation,governance,3,all,Implement a patch management strategy with risk-based categorization and timelines for Critical Cyber Systems.,A patch management strategy that ensures all critical security patches and updates on Critical Cyber Systems are current... The risk methodology for categorizing and determining criticality...,"Page 7, Section III.E.1-2",https://www.tsa.gov/sites/default/files/tsa-security-directive-pipeline-2021-02f-and-memo-508c.pdf,high,qwen3.5:27b,2026-04-24
TSA-SD-PIPELINE-2021-02F,TSA Security Directive Pipeline-2021-02F,Compliance Frameworks,Regulation,governance,3,all,Identify specific positions responsible for implementing Incident Response Plan measures and resources.,The Cybersecurity Incident Response Plan must identify who (by position) is responsible for implementing the specific measures in the Incident Response Plan and any necessary resources...,"Page 9, Section III.F.2",https://www.tsa.gov/sites/default/files/tsa-security-directive-pipeline-2021-02f-and-memo-508c.pdf,high,qwen3.5:27b,2026-04-24
TSA-SD-PIPELINE-2021-02F,TSA Security Directive Pipeline-2021-02F,Compliance Frameworks,Regulation,governance,3,all,Submit annual Cybersecurity Assessment Plans and reports to TSA for approval.,The Owner/Operator must submit its Cybersecurity Assessment Plan on an annual basis to TSA for approval... The required report must indicate... Results of the individual assessments...,"Page 9-10, Section III.G.3-4",https://www.tsa.gov/sites/default/files/tsa-security-directive-pipeline-2021-02f-and-memo-508c.pdf,high,qwen3.5:27b,2026-04-24
TSA-SD-PIPELINE-2021-02F,TSA Security Directive Pipeline-2021-02F,Compliance Frameworks,Regulation,governance,3,all,Disseminate Security Directive measures to senior management and authorized representatives immediately.,Immediately disseminate the information and measures in this Security Directive to corporate senior management and security management representatives...,"Page 11, Section V.A.2",https://www.tsa.gov/sites/default/files/tsa-security-directive-pipeline-2021-02f-and-memo-508c.pdf,high,qwen3.5:27b,2026-04-24
TSA-SD-PIPELINE-2021-02F,TSA Security Directive Pipeline-2021-02F,Compliance Frameworks,Regulation,governance,3,all,Submit requests to amend the Cybersecurity Implementation Plan within 50 days of permanent changes.,The Owner/Operator must file the request for an amendment to its Cybersecurity Implementation Plan with TSA no later than 50 calendar days after the permanent change takes effect...,"Page 12, Section VI.D",https://www.tsa.gov/sites/default/files/tsa-security-directive-pipeline-2021-02f-and-memo-508c.pdf,high,qwen3.5:27b,2026-04-24
TSA-SD-PIPELINE-2021-02F,TSA Security Directive Pipeline-2021-02F,Compliance Frameworks,Regulation,assurance,3,all,Conduct annual exercises testing at least two objectives of the Cybersecurity Incident Response Plan.,Exercises to test the effectiveness of procedures... no less than annually. These exercises must— Test at least two objectives of the Owner/Operator's Cybersecurity Incident Response Plan...,"Page 9, Section III.F.1.e",https://www.tsa.gov/sites/default/files/tsa-security-directive-pipeline-2021-02f-and-memo-508c.pdf,high,qwen3.5:27b,2026-04-24
TSA-SD-PIPELINE-2021-02F,TSA Security Directive Pipeline-2021-02F,Compliance Frameworks,Regulation,assurance,3,all,Perform cybersecurity architecture design reviews at least once every two years.,Include a cybersecurity architecture design review at least once every two years that includes verification and validation of network traffic and system log review...,"Page 9, Section III.G.2.b",https://www.tsa.gov/sites/default/files/tsa-security-directive-pipeline-2021-02f-and-memo-508c.pdf,high,qwen3.5:27b,2026-04-24
TSA-SD-PIPELINE-2021-02F,TSA Security Directive Pipeline-2021-02F,Compliance Frameworks,Regulation,assurance,3,all,Assess at least one-third of policies and procedures annually with 100% coverage over three years.,"The schedule must ensure at least one-third (1/3) of the policies, procedures, measures, and capabilities in the TSA-approved Cybersecurity Implementation Plan are assessed each year, with 100 percent assessed over any three-year period","Page 9, Section III.G.2.d",https://www.tsa.gov/sites/default/files/tsa-security-directive-pipeline-2021-02f-and-memo-508c.pdf,high,qwen3.5:27b,2026-04-24
TSA-SD-PIPELINE-2021-02F,TSA Security Directive Pipeline-2021-02F,Compliance Frameworks,Regulation,assurance,3,all,"Maintain records of hardware/software assets, firewall rules, and network diagrams for TSA inspection.",TSA may request to inspect or copy the following documents... Hardware/software asset inventory... Firewall rules. Network diagrams...,"Page 10, Section IV.C.2",https://www.tsa.gov/sites/default/files/tsa-security-directive-pipeline-2021-02f-and-memo-508c.pdf,high,qwen3.5:27b,2026-04-24
TSA-SD-PIPELINE-2021-02F,TSA Security Directive Pipeline-2021-02F,Compliance Frameworks,Regulation,assurance,3,all,Retain log files and network traffic captures sufficient for effective incident investigation.,Logging policies that— Require continuous collection and analyzing of data... Ensure data is maintained for sufficient periods to allow for effective investigation of cybersecurity incidents.,"Page 7, Section III.D.3",https://www.tsa.gov/sites/default/files/tsa-security-directive-pipeline-2021-02f-and-memo-508c.pdf,high,qwen3.5:27b,2026-04-24
TSA-SD-PIPELINE-2021-02F,TSA Security Directive Pipeline-2021-02F,Compliance Frameworks,Regulation,assurance,3,all,"Provide TSA access to audit results, testing data, and policy documents upon request.",The Owner/Operator must make records necessary to establish compliance with the requirements of this Security Directive available to TSA upon request for inspection and/or copying.,"Page 10, Section IV.C.1",https://www.tsa.gov/sites/default/files/tsa-security-directive-pipeline-2021-02f-and-memo-508c.pdf,high,qwen3.5:27b,2026-04-24
TSA-SD-PIPELINE-2021-02F,TSA Security Directive Pipeline-2021-02F,Compliance Frameworks,Regulation,inventory,3,all,Identify and document all Critical Cyber Systems including IT and OT interdependencies.,Identify the Owner/Operator's Critical Cyber Systems... A list and description of — Information Technology and Operational Technology system interdependencies...,"Page 5, Section III.A & III.B.1",https://www.tsa.gov/sites/default/files/tsa-security-directive-pipeline-2021-02f-and-memo-508c.pdf,high,qwen3.5:27b,2026-04-24
TSA-SD-PIPELINE-2021-02F,TSA Security Directive Pipeline-2021-02F,Compliance Frameworks,Regulation,inventory,3,all,Maintain a hardware and software asset inventory including SCADA systems.,"TSA may request to inspect or copy the following documents... Hardware/software asset inventory, including supervisory control, and data acquisition systems.","Page 10, Section IV.C.2.a",https://www.tsa.gov/sites/default/files/tsa-security-directive-pipeline-2021-02f-and-memo-508c.pdf,high,qwen3.5:27b,2026-04-24
TSA-SD-PIPELINE-2021-02F,TSA Security Directive Pipeline-2021-02F,Compliance Frameworks,Regulation,lifecycle,3,all,Implement network segmentation policies to prevent unauthorized communications between zones.,Implement network segmentation policies and controls... To prevent unauthorized communications between zones...,"Page 5-6, Section III.B.2.a",https://www.tsa.gov/sites/default/files/tsa-security-directive-pipeline-2021-02f-and-memo-508c.pdf,high,qwen3.5:27b,2026-04-24
TSA-SD-PIPELINE-2021-02F,TSA Security Directive Pipeline-2021-02F,Compliance Frameworks,Regulation,lifecycle,3,all,Enforce encryption for OT system services traversing the IT system.,"To prohibit Operational Technology system services from traversing the Information Technology system, unless the content of the Operational Technology system is encrypted while in transit.","Page 6, Section III.B.2.b",https://www.tsa.gov/sites/default/files/tsa-security-directive-pipeline-2021-02f-and-memo-508c.pdf,high,qwen3.5:27b,2026-04-24
TSA-SD-PIPELINE-2021-02F,TSA Security Directive Pipeline-2021-02F,Compliance Frameworks,Regulation,lifecycle,3,all,Apply security patches and updates to Critical Cyber Systems based on risk-based methodology.,Reduce the risk of exploitation of unpatched systems through the application of security patches and updates... consistent with the Owner/Operator's risk-based methodology.,"Page 7, Section III.E",https://www.tsa.gov/sites/default/files/tsa-security-directive-pipeline-2021-02f-and-memo-508c.pdf,high,qwen3.5:27b,2026-04-24
TSA-SD-PIPELINE-2021-02F,TSA Security Directive Pipeline-2021-02F,Compliance Frameworks,Regulation,lifecycle,3,all,Prioritize security patches listed in CISA's Known Exploited Vulnerabilities Catalog.,Prioritization of all security patches and updates on CISA's Known Exploited Vulnerabilities Catalog.,"Page 7, Section III.E.2.b",https://www.tsa.gov/sites/default/files/tsa-security-directive-pipeline-2021-02f-and-memo-508c.pdf,high,qwen3.5:27b,2026-04-24
TSA-SD-PIPELINE-2021-02F,TSA Security Directive Pipeline-2021-02F,Compliance Frameworks,Regulation,observability,3,all,Implement continuous monitoring to detect and respond to cybersecurity threats and anomalies.,"Implement continuous monitoring and detection policies and procedures that are designed to prevent, detect, and respond to cybersecurity threats and anomalies affecting Critical Cyber Systems.","Page 6, Section III.D",https://www.tsa.gov/sites/default/files/tsa-security-directive-pipeline-2021-02f-and-memo-508c.pdf,high,qwen3.5:27b,2026-04-24
TSA-SD-PIPELINE-2021-02F,TSA Security Directive Pipeline-2021-02F,Compliance Frameworks,Regulation,observability,3,all,Monitor and block connections from known malicious command and control servers.,"Monitor and/or block connections from known or suspected malicious command and control servers (such as Tor exit nodes, and other anonymization services).","Page 7, Section III.D.1.e",https://www.tsa.gov/sites/default/files/tsa-security-directive-pipeline-2021-02f-and-memo-508c.pdf,high,qwen3.5:27b,2026-04-24
TSA-SD-PIPELINE-2021-02F,TSA Security Directive Pipeline-2021-02F,Compliance Frameworks,Regulation,observability,3,all,Audit communications between OT systems and external systems that deviate from the baseline.,Document and audit any communications between the Operational Technology system and an external system that deviates from the Owner/Operator's identified baseline of communications;,"Page 7, Section III.D.2.b",https://www.tsa.gov/sites/default/files/tsa-security-directive-pipeline-2021-02f-and-memo-508c.pdf,high,qwen3.5:27b,2026-04-24
NIST IR 8547,Transition to Post-Quantum Cryptography Standards,Standardization Bodies,Compliance/Guidance,inventory,2,all,Identify quantum-vulnerable cryptographic standards and the post-quantum standards to which products must transition.,It identifies existing quantum-vulnerable cryptographic standards and the quantum-resistant standards to which information technology products and services will need to transition.,"Section 1, Abstract",https://nvlpubs.nist.gov/nistpubs/ir/2024/NIST.IR.8547.ipd.pdf,medium,qwen3.5:27b,2026-04-24
NIST IR 8547,Transition to Post-Quantum Cryptography Standards,Standardization Bodies,Compliance/Guidance,lifecycle,2,all,Plan for the adoption of new PQC algorithms and the deprecation and removal of quantum-vulnerable algorithms.,"This transition will involve the adoption of new PQC algorithms as well as the careful deprecation, controlled legacy use, and eventual removal of quantum-vulnerable algorithms that are currently widespread in technological infrastructures.","Section 1.1, Paragraph 120-125",https://nvlpubs.nist.gov/nistpubs/ir/2024/NIST.IR.8547.ipd.pdf,medium,qwen3.5:27b,2026-04-24
NIST IR 8547,Transition to Post-Quantum Cryptography Standards,Standardization Bodies,Compliance/Guidance,lifecycle,3,libraries,Update software cryptographic libraries to incorporate standardized PQC algorithms and ensure security against side-channel attacks.,"Updating them ensures that developers have access to quantum-resistant cryptographic functions without implementing complex algorithms themselves. This transition involves adding new algorithms, optimizing their implementations for performance, and ensuring those implementations are secure against side-channel attacks.","Section 2.2.2, Paragraph 244-248",https://nvlpubs.nist.gov/nistpubs/ir/2024/NIST.IR.8547.ipd.pdf,medium,qwen3.5:27b,2026-04-24
NIST IR 8547,Transition to Post-Quantum Cryptography Standards,Standardization Bodies,Compliance/Guidance,lifecycle,3,software,"Modify IT applications to support PQC algorithms for encryption, signatures, and key exchange, including refactoring code and testing.","Applications and services must be modified to support PQC algorithms for encryption, digital signatures, and key exchange. This requires updating the underlying cryptographic implementations... Developers need to refactor code, conduct extensive testing...","Section 2.2.5, Paragraph 275-279",https://nvlpubs.nist.gov/nistpubs/ir/2024/NIST.IR.8547.ipd.pdf,medium,qwen3.5:27b,2026-04-24
NIST IR 8547,Transition to Post-Quantum Cryptography Standards,Standardization Bodies,Compliance/Guidance,lifecycle,3,certificates,Update PKI components to issue and manage certificates using PQC algorithms and modify validation mechanisms.,"PKI components must be updated to issue, distribute, and manage certificates that use PQC algorithms and to sign certificates and revocation status information using PQC algorithms. This includes supporting new cryptographic algorithms in certificate issuance processes and modifying validation and revocation mechanisms.","Section 2.2.4, Paragraph 264-269",https://nvlpubs.nist.gov/nistpubs/ir/2024/NIST.IR.8547.ipd.pdf,medium,qwen3.5:27b,2026-04-24
NIST IR 8547,Transition to Post-Quantum Cryptography Standards,Standardization Bodies,Compliance/Guidance,lifecycle,3,keys,Upgrade cryptographic hardware modules to support PQC algorithms with larger key sizes and different computational requirements.,"Hardware modules must be upgraded or redesigned to support PQC algorithms, which often have larger key sizes and different computational requirements. This includes updating firmware or hardware to handle new algorithms...","Section 2.2.3, Paragraph 254-258",https://nvlpubs.nist.gov/nistpubs/ir/2024/NIST.IR.8547.ipd.pdf,medium,qwen3.5:27b,2026-04-24
NIST IR 8547,Transition to Post-Quantum Cryptography Standards,Standardization Bodies,Compliance/Guidance,lifecycle,2,all,Consider hybrid solutions combining quantum-resistant and vulnerable algorithms as a temporary measure during transition.,"The migration to post-quantum cryptography may initially include hybrid solutions that incorporate the use of quantum-resistant and quantum-vulnerable algorithms... However, hybrid solutions add complexity... typically expected to be temporary measures...","Section 3.2, Paragraph 349-359",https://nvlpubs.nist.gov/nistpubs/ir/2024/NIST.IR.8547.ipd.pdf,medium,qwen3.5:27b,2026-04-24
NSA CNSA 2.0,Commercial National Security Algorithm Suite 2.0,Standardization Bodies,Compliance/Policy,governance,3,all,Enforce mandatory use of CNSA 2.0 algorithms for National Security Systems by specified deadlines and require waivers for non-compliant legacy equipment.,"NSA expects the transition to QR algorithms for NSS to be complete by 2035... Where feasible, NSS owners and operators will be required to prefer CNSA 2.0 algorithms... At that point, legacy equipment and software not refreshed regularly will require a waiver and a plan to bring it into compliance.",Timing section,https://media.defense.gov/2025/May/30/2003728741/-1/-1/0/CSA_CNSA_2.0_ALGORITHMS.PDF,high,qwen3.5:27b,2026-04-24
NSA CNSA 2.0,Commercial National Security Algorithm Suite 2.0,Standardization Bodies,Compliance/Policy,governance,3,software,Mandate exclusive use of CNSA 2.0 signing algorithms for all software and firmware by 2030.,Transitioning all deployed software and firmware to CNSA 2.0-compliant signatures by 2030.,Timing for software signing and firmware signing,https://media.defense.gov/2025/May/30/2003728741/-1/-1/0/CSA_CNSA_2.0_ALGORITHMS.PDF,high,qwen3.5:27b,2026-04-24
NSA CNSA 2.0,Commercial National Security Algorithm Suite 2.0,Standardization Bodies,Compliance/Policy,governance,3,software,Require new software and firmware to utilize CNSA 2.0 signing algorithms by 2025.,New software and firmware use CNSA 2.0 signing algorithms by 2025.,Timing for software signing and firmware signing,https://media.defense.gov/2025/May/30/2003728741/-1/-1/0/CSA_CNSA_2.0_ALGORITHMS.PDF,high,qwen3.5:27b,2026-04-24
NSA CNSA 2.0,Commercial National Security Algorithm Suite 2.0,Standardization Bodies,Compliance/Policy,governance,3,all,Verify CNSA 2.0 compliance for software and firmware signing as part of the Risk Management Framework process.,"Approving Officials (AOs) should measure compliance as part of the Risk Management Framework (RMF) process... Furthermore, AOs will need to verify compliance with CNSA 2.0 for software- and firmware-signing on their systems.",Enforcement,https://media.defense.gov/2025/May/30/2003728741/-1/-1/0/CSA_CNSA_2.0_ALGORITHMS.PDF,high,qwen3.5:27b,2026-04-24
NSA CNSA 2.0,Commercial National Security Algorithm Suite 2.0,Standardization Bodies,Compliance/Policy,governance,3,all,Report progress on updating to CNSA 1.0 and CNSA 2.0 as a responsibility under NSM-8 and NSM-10.,NSS owners and operators must report on their progress in updating to CNSA 1.0 and CNSA 2.0 as part of their responsibilities under NSM-8 and NSM-10.,Enforcement,https://media.defense.gov/2025/May/30/2003728741/-1/-1/0/CSA_CNSA_2.0_ALGORITHMS.PDF,high,qwen3.5:27b,2026-04-24
NSA CNSA 2.0,Commercial National Security Algorithm Suite 2.0,Standardization Bodies,Compliance/Policy,governance,3,all,Ensure cryptographic services are validated by NIAP or NSA and meet CNSA requirements.,"In accordance with CNSSP 11, software and hardware providing cryptographic services require National Information Assurance Partnership (NIAP) or NSA validation in addition to meeting the requirements of the appropriate version of CNSA.",Executive summary,https://media.defense.gov/2025/May/30/2003728741/-1/-1/0/CSA_CNSA_2.0_ALGORITHMS.PDF,high,qwen3.5:27b,2026-04-24
NSA CNSA 2.0,Commercial National Security Algorithm Suite 2.0,Standardization Bodies,Compliance/Policy,lifecycle,3,all,Update or replace custom applications and legacy equipment to meet CNSA 2.0 standards by 2033.,Custom applications and legacy equipment: update or replace by 2033.,Other requirements for NSS,https://media.defense.gov/2025/May/30/2003728741/-1/-1/0/CSA_CNSA_2.0_ALGORITHMS.PDF,high,qwen3.5:27b,2026-04-24
NSA CNSA 2.0,Commercial National Security Algorithm Suite 2.0,Standardization Bodies,Compliance/Policy,lifecycle,3,all,Ensure older equipment meets CNSA 2.0 protection profile requirements at its next update to remain NIAP compliant.,All new equipment must meet the protection profile requirements; older equipment must meet the requirement at its next update to remain NIAP compliant.,Timing,https://media.defense.gov/2025/May/30/2003728741/-1/-1/0/CSA_CNSA_2.0_ALGORITHMS.PDF,high,qwen3.5:27b,2026-04-24
NSA CNSA 2.0,Commercial National Security Algorithm Suite 2.0,Standardization Bodies,Compliance/Policy,lifecycle,3,software,Transition deployed software and firmware not compliant with CNSA 1.0 to CNSA 2.0 algorithms by 2025.,Transitioning deployed software and firmware not CNSA 1.0 compliant to CNSA 2.0-compliant algorithms by 2025.,Timing for software signing and firmware signing,https://media.defense.gov/2025/May/30/2003728741/-1/-1/0/CSA_CNSA_2.0_ALGORITHMS.PDF,high,qwen3.5:27b,2026-04-24
NSA CNSA 2.0,Commercial National Security Algorithm Suite 2.0,Standardization Bodies,Compliance/Policy,lifecycle,3,all,Begin transitioning to CNSA 2.0 algorithms immediately for software and firmware signing.,Software and firmware signing begin transitioning immediately.,Timing for software signing and firmware signing,https://media.defense.gov/2025/May/30/2003728741/-1/-1/0/CSA_CNSA_2.0_ALGORITHMS.PDF,high,qwen3.5:27b,2026-04-24
NSA CNSA 2.0,Commercial National Security Algorithm Suite 2.0,Standardization Bodies,Compliance/Policy,lifecycle,3,all,"Support and prefer CNSA 2.0 algorithms for web browsers, servers, and cloud services by 2025.",Web browsers/servers and cloud services: support and prefer CNSA 2.0 by 2025,Other requirements for NSS,https://media.defense.gov/2025/May/30/2003728741/-1/-1/0/CSA_CNSA_2.0_ALGORITHMS.PDF,high,qwen3.5:27b,2026-04-24
NSA CNSA 2.0,Commercial National Security Algorithm Suite 2.0,Standardization Bodies,Compliance/Policy,lifecycle,3,all,Support and prefer CNSA 2.0 algorithms for traditional networking equipment by 2026.,"Traditional networking equipment (e.g., virtual private networks, routers): support and prefer CNSA 2.0 by 2026",Other requirements for NSS,https://media.defense.gov/2025/May/30/2003728741/-1/-1/0/CSA_CNSA_2.0_ALGORITHMS.PDF,high,qwen3.5:27b,2026-04-24
NSA CNSA 2.0,Commercial National Security Algorithm Suite 2.0,Standardization Bodies,Compliance/Policy,lifecycle,3,all,Support and prefer CNSA 2.0 algorithms for operating systems by 2027.,Operating systems: support and prefer CNSA 2.0 by 2027,Other requirements for NSS,https://media.defense.gov/2025/May/30/2003728741/-1/-1/0/CSA_CNSA_2.0_ALGORITHMS.PDF,high,qwen3.5:27b,2026-04-24
NSA CNSA 2.0,Commercial National Security Algorithm Suite 2.0,Standardization Bodies,Compliance/Policy,lifecycle,3,all,Support and prefer CNSA 2.0 algorithms for niche equipment by 2030.,"Niche equipment (e.g., constrained devices, large public-key infrastructure systems): support and prefer CNSA 2.0 by 2030",Other requirements for NSS,https://media.defense.gov/2025/May/30/2003728741/-1/-1/0/CSA_CNSA_2.0_ALGORITHMS.PDF,high,qwen3.5:27b,2026-04-24
NSA CNSA 2.0,Commercial National Security Algorithm Suite 2.0,Standardization Bodies,Compliance/Policy,assurance,3,all,Verify that commercial products are NIAP-validated against approved protection profiles and configured correctly per CNSSP 15.,"NSA generally approves products that comply with CNSSP 11 (i.e., are NIAP-validated against an approved protection profile), as long as they are configured correctly in accordance with CNSSP 15",Enforcement,https://media.defense.gov/2025/May/30/2003728741/-1/-1/0/CSA_CNSA_2.0_ALGORITHMS.PDF,high,qwen3.5:27b,2026-04-24
NSA CNSA 2.0,Commercial National Security Algorithm Suite 2.0,Standardization Bodies,Compliance/Policy,assurance,3,all,Ensure solutions are NSA-approved rather than relying solely on FIPS validation for National Security Systems.,"NSS should not be assessed against 'FIPS-validated' in the RMF process; instead, solutions must be NSA-approved.",Enforcement,https://media.defense.gov/2025/May/30/2003728741/-1/-1/0/CSA_CNSA_2.0_ALGORITHMS.PDF,high,qwen3.5:27b,2026-04-24
BSI TR-02102-1,Cryptographic Mechanisms: Recommendations and Key Lengths,Standardization Bodies,Compliance/Guidance,lifecycle,2,keys,Discontinue sole use of classical asymmetric mechanisms and migrate to hybrid quantum-safe schemes.,discontinuation of the sole use of classic asymmetric mechanisms.,Changes section (Version 2026-01),https://www.bsi.bund.de/SharedDocs/Downloads/EN/BSI/Publications/TechGuidelines/TG02102/BSI-TR-02102-1.pdf,high,qwen3.5:27b,2026-04-24
BSI TR-02102-1,Cryptographic Mechanisms: Recommendations and Key Lengths,Standardization Bodies,Compliance/Guidance,lifecycle,2,keys,Discontinue recommendation of DSA from 2029.,discontinuation of DSA recommendation from 2029,Changes section (Version 2026-01),https://www.bsi.bund.de/SharedDocs/Downloads/EN/BSI/Publications/TechGuidelines/TG02102/BSI-TR-02102-1.pdf,high,qwen3.5:27b,2026-04-24
BSI TR-02102-1,Cryptographic Mechanisms: Recommendations and Key Lengths,Standardization Bodies,Compliance/Guidance,lifecycle,2,keys,Extend conformance of RSA keys with length >= 2000 bits to end of 2023.,Transitional extension of the conformance of RSA keys with a key length of 2000 bits or more to the end of 2023.,Changes section (Version 2026-01),https://www.bsi.bund.de/SharedDocs/Downloads/EN/BSI/Publications/TechGuidelines/TG02102/BSI-TR-02102-1.pdf,high,qwen3.5:27b,2026-04-24
BSI TR-02102-1,Cryptographic Mechanisms: Recommendations and Key Lengths,Standardization Bodies,Compliance/Guidance,lifecycle,2,libraries,Stop recommending PTG.2 random generators for general use.,PTG.2 random generators are no longer recommended for general use.,Changes section (Version 2026-01),https://www.bsi.bund.de/SharedDocs/Downloads/EN/BSI/Publications/TechGuidelines/TG02102/BSI-TR-02102-1.pdf,high,qwen3.5:27b,2026-04-24
BSI TR-02102-1,Cryptographic Mechanisms: Recommendations and Key Lengths,Standardization Bodies,Compliance/Guidance,lifecycle,2,software,Implement hybridization combining quantum-safe mechanisms with previously recommended asymmetric mechanisms.,Recommendation of FrodoKEM and Classic McEliece with appropriate security parameters for PQC applications in conjunction with a previously recommended asymmetric mechanism.,Changes section (Version 2026-01),https://www.bsi.bund.de/SharedDocs/Downloads/EN/BSI/Publications/TechGuidelines/TG02102/BSI-TR-02102-1.pdf,high,qwen3.5:27b,2026-04-24
